estado,anio_mes,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
Guerrero,2023-09,17.5513,-99.5005,28.77,18.37,32.47,20.43,88.3,135.13
Guerrero,2023-10,17.5513,-99.5005,27.2,17.92,30.37,19.73,210.7,113.95
Guerrero,2023-11,17.5513,-99.5005,27.23,17.26,29.56,18.38,37.2,112.16
Guerrero,2023-12,17.5513,-99.5005,26.53,14.67,26.64,14.58,8.3,109.09
Guerrero,2024-01,17.5513,-99.5005,28.17,14.73,28.53,14.68,1.4,121.22
Guerrero,2024-02,17.5513,-99.5005,30.07,14.97,30.44,15.0,9.8,138.93
Guerrero,2024-03,17.5513,-99.5005,32.92,15.59,33.6,15.05,0.3,184.4
Guerrero,2024-04,17.5513,-99.5005,33.73,17.22,34.55,17.11,2.2,188.42
Guerrero,2024-05,17.5513,-99.5005,35.05,19.06,36.73,19.52,2.1,196.49
Guerrero,2024-06,17.5513,-99.5005,32.17,19.13,34.33,20.85,71.7,158.03
Guerrero,2024-07,17.5513,-99.5005,27.58,18.37,31.52,20.49,181.8,129.78
Guerrero,2024-08,17.5513,-99.5005,27.66,18.13,32.03,20.04,171.8,136.83
Guerrero,2024-09,17.5513,-99.5005,26.12,18.22,30.24,20.39,648.2,101.46
Guerrero,2024-10,17.5513,-99.5005,26.43,17.09,29.22,18.11,88.1,120.26
Guerrero,2024-11,17.5513,-99.5005,28.89,17.02,29.67,18.09,16.3,121.93
Guerrero,2024-12,17.5513,-99.5005,27.99,15.45,27.25,15.08,1.4,119.99
Guerrero,2025-01,17.5513,-99.5005,27.64,15.17,27.96,15.4,23.7,118.44
Guerrero,2025-02,17.5513,-99.5005,29.78,16.33,30.31,17.14,12.5,124.28
Guerrero,2025-03,17.5513,-99.5005,32.29,16.61,33.11,16.47,0.3,180.55
Guerrero,2025-04,17.5513,-99.5005,32.88,16.93,32.93,16.85,0.3,188.85
Guerrero,2025-05,17.5513,-99.5005,31.75,18.56,33.64,19.53,48.1,167.68
Guerrero,2025-06,17.5513,-99.5005,26.3,18.12,29.61,20.19,234.4,109.08
Guerrero,2025-07,17.5513,-99.5005,26.72,17.6,30.63,19.09,157.0,139.37
Guerrero,2025-08,17.5513,-99.5005,26.79,17.69,30.83,19.42,105.3,137.6
Guerrero,2025-09,17.5513,-99.5005,26.87,17.77,30.6,19.74,129.4,125.71
Guerrero,2025-10,17.5513,-99.5005,27.47,17.4,29.96,19.09,77.0,122.7
Guerrero,2025-11,17.5513,-99.5005,28.5,16.5,28.76,17.47,0.6,124.07
Guerrero,2025-12,17.5513,-99.5005,27.33,16.1,27.64,16.72,5.7,111.19
Guerrero,2026-01,17.5513,-99.5005,27.73,15.28,27.67,15.81,8.3,120.12
Guerrero,2026-02,17.5513,-99.5005,29.82,15.54,29.95,16.01,0.3,135.21
Guerrero,2026-03,17.5513,-99.5005,29.87,15.74,29.96,15.88,10.0,161.41
Guerrero,2026-04,17.5513,-99.5005,31.42,17.57,33.07,18.27,11.3,164.27
Guerrero,2026-05,17.5513,-99.5005,31.56,19.39,34.2,21.12,70.9,171.38
Guerrero,2026-06,17.5513,-99.5005,28.21,18.72,31.31,21.01,135.1,132.24
Hidalgo,2020-01,20.1011,-98.7591,19.64,6.73,16.54,4.2,11.6,106.43
Hidalgo,2020-02,20.1011,-98.7591,22.61,8.28,20.35,5.66,4.0,126.43
Hidalgo,2020-03,20.1011,-98.7591,25.15,9.87,24.21,7.48,12.7,167.04
Hidalgo,2020-04,20.1011,-98.7591,26.26,12.25,25.59,10.78,24.1,159.15
Hidalgo,2020-05,20.1011,-98.7591,24.35,11.26,23.12,9.56,37.0,161.02
Hidalgo,2020-06,20.1011,-98.7591,23.09,11.04,22.33,10.06,50.8,141.32
Hidalgo,2020-07,20.1011,-98.7591,23.04,11.12,22.84,10.07,85.6,139.34
Hidalgo,2020-08,20.1011,-98.7591,21.78,11.25,21.55,10.05,82.1,128.07
Hidalgo,2020-09,20.1011,-98.7591,20.43,11.08,20.29,9.8,103.5,103.55
Hidalgo,2020-10,20.1011,-98.7591,21.59,8.15,20.17,5.95,5.9,132.7
Hidalgo,2020-11,20.1011,-98.7591,20.45,8.1,18.12,5.24,7.7,110.87
Hidalgo,2020-12,20.1011,-98.7591,20.56,6.96,17.83,4.57,3.5,106.84
Hidalgo,2021-01,20.1011,-98.7591,20.54,6.94,17.54,4.21,11.6,109.31
Hidalgo,2021-02,20.1011,-98.7591,23.18,6.84,20.01,3.55,3.0,139.14
Hidalgo,2021-03,20.1011,-98.7591,25.16,9.56,23.62,6.69,5.4,173.57
Hidalgo,2021-04,20.1011,-98.7591,25.7,10.76,24.32,8.6,36.9,160.94
Hidalgo,2021-05,20.1011,-98.7591,23.82,10.8,22.92,9.53,79.2,154.8
Hidalgo,2021-06,20.1011,-98.7591,20.56,11.47,20.35,10.43,205.5,108.64
Hidalgo,2021-07,20.1011,-98.7591,20.93,10.65,21.08,9.33,114.3,125.79
Hidalgo,2021-08,20.1011,-98.7591,21.52,11.02,21.42,9.72,161.5,126.57
Hidalgo,2021-09,20.1011,-98.7591,20.07,11.29,20.56,10.49,188.0,100.92
Hidalgo,2021-10,20.1011,-98.7591,21.39,9.95,20.58,8.55,31.0,113.32
Hidalgo,2021-11,20.1011,-98.7591,19.76,7.18,17.56,4.69,4.3,105.82
Hidalgo,2021-12,20.1011,-98.7591,21.74,7.27,19.22,4.6,1.8,118.06
Hidalgo,2022-01,20.1011,-98.7591,19.94,6.31,17.13,3.72,6.3,104.84
Hidalgo,2022-02,20.1011,-98.7591,21.21,6.78,18.96,3.82,6.5,119.51
Hidalgo,2022-03,20.1011,-98.7591,24.72,8.43,22.32,5.42,2.0,173.86
Hidalgo,2022-04,20.1011,-98.7591,24.98,10.77,23.63,8.69,30.8,163.01
Hidalgo,2022-05,20.1011,-98.7591,26.47,11.58,25.29,9.41,18.6,183.84
Hidalgo,2022-06,20.1011,-98.7591,22.48,10.19,21.68,8.52,57.4,144.18
Hidalgo,2022-07,20.1011,-98.7591,22.63,10.36,22.87,9.02,96.6,142.92
Hidalgo,2022-08,20.1011,-98.7591,22.0,9.93,22.35,8.75,79.8,135.16
Hidalgo,2022-09,20.1011,-98.7591,19.73,10.42,18.78,9.03,81.4,103.57
Hidalgo,2022-10,20.1011,-98.7591,21.25,9.48,20.31,8.07,29.4,109.07
Hidalgo,2022-11,20.1011,-98.7591,21.68,9.02,20.27,7.27,17.9,108.05
Hidalgo,2022-12,20.1011,-98.7591,19.72,6.56,17.23,3.95,14.2,102.31
Hidalgo,2023-01,20.1011,-98.7591,20.95,6.44,18.38,3.65,1.8,117.36
Hidalgo,2023-02,20.1011,-98.7591,22.73,7.0,20.46,4.03,2.3,127.62
Hidalgo,2023-03,20.1011,-98.7591,24.53,9.78,23.17,7.27,36.0,158.78
Hidalgo,2023-04,20.1011,-98.7591,25.13,10.85,23.49,9.02,22.5,158.61
Hidalgo,2023-05,20.1011,-98.7591,24.57,11.11,24.0,9.62,71.2,157.64
Hidalgo,2023-06,20.1011,-98.7591,27.08,12.8,25.5,11.14,19.1,184.52
Hidalgo,2023-07,20.1011,-98.7591,23.09,10.91,23.2,9.91,70.9,146.78
Hidalgo,2023-08,20.1011,-98.7591,22.67,11.4,22.95,10.39,74.4,135.3
Hidalgo,2023-09,20.1011,-98.7591,24.56,10.27,24.05,9.09,16.6,150.54
Hidalgo,2023-10,20.1011,-98.7591,22.24,10.1,21.2,8.67,28.8,115.06
Hidalgo,2023-11,20.1011,-98.7591,21.61,8.44,19.88,6.56,20.4,102.69
Hidalgo,2023-12,20.1011,-98.7591,17.88,6.46,15.67,4.33,22.8,81.92
Hidalgo,2024-01,20.1011,-98.7591,21.58,7.87,18.33,5.36,5.4,115.17
Hidalgo,2024-02,20.1011,-98.7591,23.55,8.29,20.64,5.34,10.5,138.82
Hidalgo,2024-03,20.1011,-98.7591,27.2,11.39,24.31,9.01,0.9,181.49
Hidalgo,2024-04,20.1011,-98.7591,27.3,12.07,25.37,9.94,10.1,176.99
Hidalgo,2024-05,20.1011,-98.7591,30.27,14.94,29.53,13.71,17.2,192.87
Hidalgo,2024-06,20.1011,-98.7591,24.46,12.42,23.82,11.18,114.9,149.12
Hidalgo,2024-07,20.1011,-98.7591,21.0,10.99,22.0,10.16,192.9,126.62
Hidalgo,2024-08,20.1011,-98.7591,21.57,9.98,22.53,9.05,98.1,133.59
Hidalgo,2024-09,20.1011,-98.7591,21.11,11.43,21.84,10.79,130.8,106.31
Hidalgo,2024-10,20.1011,-98.7591,19.17,8.59,18.27,7.02,48.2,103.77
Hidalgo,2024-11,20.1011,-98.7591,21.71,8.57,20.09,6.57,20.2,114.63
Hidalgo,2024-12,20.1011,-98.7591,19.06,7.65,16.92,5.57,5.6,100.35
Hidalgo,2025-01,20.1011,-98.7591,20.14,7.49,18.07,5.38,9.7,106.8
Hidalgo,2025-02,20.1011,-98.7591,21.13,8.9,20.07,7.14,20.5,108.98
Hidalgo,2025-03,20.1011,-98.7591,24.67,10.75,23.04,8.79,8.6,164.36
Hidalgo,2025-04,20.1011,-98.7591,25.14,10.59,23.51,8.42,5.5,174.44
Hidalgo,2025-05,20.1011,-98.7591,25.44,13.01,25.06,12.2,74.9,160.5
Hidalgo,2025-06,20.1011,-98.7591,20.73,11.77,21.45,11.38,177.5,108.95
Hidalgo,2025-07,20.1011,-98.7591,20.37,10.32,21.24,9.62,107.6,127.09
Hidalgo,2025-08,20.1011,-98.7591,21.05,10.49,22.06,9.55,96.0,133.57
Hidalgo,2025-09,20.1011,-98.7591,20.74,11.05,21.43,10.47,100.3,111.86
Hidalgo,2025-10,20.1011,-98.7591,20.15,9.86,19.55,8.53,119.3,109.84
Hidalgo,2025-11,20.1011,-98.7591,20.13,8.13,18.31,6.1,3.6,109.22
Hidalgo,2025-12,20.1011,-98.7591,18.32,7.97,16.52,6.34,20.3,87.01
Hidalgo,2026-01,20.1011,-98.7591,19.17,6.97,17.18,4.72,7.8,103.34
Hidalgo,2026-02,20.1011,-98.7591,21.54,7.8,19.69,4.93,4.1,123.67
Hidalgo,2026-03,20.1011,-98.7591,20.34,7.53,19.25,5.45,30.9,137.38
Hidalgo,2026-04,20.1011,-98.7591,23.81,11.16,23.39,9.74,22.8,152.19
Hidalgo,2026-05,20.1011,-98.7591,24.36,11.95,24.95,11.34,89.9,156.86
Hidalgo,2026-06,20.1011,-98.7591,21.97,12.15,22.46,11.96,166.7,123.68
Jalisco,2020-01,20.6597,-103.3496,24.31,10.75,21.85,9.1,12.6,113.06
Jalisco,2020-02,20.6597,-103.3496,26.53,12.52,25.35,11.36,35.0,130.89
Jalisco,2020-03,20.6597,-103.3496,30.97,15.54,30.11,14.88,1.3,189.62
Jalisco,2020-04,20.6597,-103.3496,33.0,16.31,31.13,14.6,0.0,224.17
Jalisco,2020-05,20.6597,-103.3496,31.96,16.53,30.67,15.44,9.9,212.0
Jalisco,2020-06,20.6597,-103.3496,30.74,19.09,31.1,19.9,61.2,165.25
Jalisco,2020-07,20.6597,-103.3496,26.65,17.5,28.66,19.01,146.3,134.34
Jalisco,2020-08,20.6597,-103.3496,26.36,17.45,28.29,18.86,138.0,130.68
Jalisco,2020-09,20.6597,-103.3496,26.24,17.03,28.11,18.24,109.2,125.29
Jalisco,2020-10,20.6597,-103.3496,29.07,16.14,28.15,16.28,4.9,152.48
Jalisco,2020-11,20.6597,-103.3496,28.12,13.41,26.53,12.18,0.0,140.11
Jalisco,2020-12,20.6597,-103.3496,25.15,11.66,22.96,10.4,3.4,117.55
Jalisco,2021-01,20.6597,-103.3496,25.51,11.25,23.5,9.62,1.2,125.18
Jalisco,2021-02,20.6597,-103.3496,27.89,11.55,25.31,9.71,0.0,150.96
Jalisco,2021-03,20.6597,-103.3496,31.37,13.86,29.5,11.45,0.0,210.71
Jalisco,2021-04,20.6597,-103.3496,32.57,15.71,30.65,14.17,0.2,220.71
Jalisco,2021-05,20.6597,-103.3496,32.24,17.07,31.25,16.38,8.2,212.04
Jalisco,2021-06,20.6597,-103.3496,26.89,17.31,27.56,18.25,144.9,134.92
Jalisco,2021-07,20.6597,-103.3496,25.52,16.99,27.99,18.48,175.5,129.19
Jalisco,2021-08,20.6597,-103.3496,25.65,16.97,27.88,18.18,184.6,128.43
Jalisco,2021-09,20.6597,-103.3496,24.33,16.33,26.32,17.52,196.5,105.12
Jalisco,2021-10,20.6597,-103.3496,26.2,15.35,26.98,15.97,30.8,123.76
Jalisco,2021-11,20.6597,-103.3496,25.71,12.09,24.49,10.91,0.2,119.2
Jalisco,2021-12,20.6597,-103.3496,25.35,11.36,23.95,10.15,3.2,110.71
Jalisco,2022-01,20.6597,-103.3496,25.71,11.46,23.73,9.91,0.3,124.86
Jalisco,2022-02,20.6597,-103.3496,27.0,11.73,25.14,10.05,2.5,141.23
Jalisco,2022-03,20.6597,-103.3496,30.18,12.99,27.85,10.67,0.0,207.67
Jalisco,2022-04,20.6597,-103.3496,32.71,15.72,31.23,14.4,2.1,215.27
Jalisco,2022-05,20.6597,-103.3496,33.97,17.72,32.46,16.86,2.6,229.12
Jalisco,2022-06,20.6597,-103.3496,28.46,17.06,29.35,17.9,157.0,149.45
Jalisco,2022-07,20.6597,-103.3496,26.49,16.72,29.22,17.95,192.0,140.58
Jalisco,2022-08,20.6597,-103.3496,25.53,16.34,28.2,17.67,160.1,134.1
Jalisco,2022-09,20.6597,-103.3496,26.88,16.06,27.55,16.58,72.2,137.12
Jalisco,2022-10,20.6597,-103.3496,27.94,15.34,27.5,15.42,30.7,138.47
Jalisco,2022-11,20.6597,-103.3496,26.98,13.6,26.19,12.94,7.8,125.11
Jalisco,2022-12,20.6597,-103.3496,25.21,11.51,23.42,10.32,1.4,115.46
Jalisco,2023-01,20.6597,-103.3496,25.4,10.66,23.1,9.11,0.1,127.23
Jalisco,2023-02,20.6597,-103.3496,27.88,12.3,25.89,10.68,0.0,145.35
Jalisco,2023-03,20.6597,-103.3496,30.92,13.79,28.82,12.24,0.2,203.61
Jalisco,2023-04,20.6597,-103.3496,32.26,15.43,29.99,13.45,0.0,220.93
Jalisco,2023-05,20.6597,-103.3496,32.82,16.94,31.25,15.71,4.2,226.88
Jalisco,2023-06,20.6597,-103.3496,35.11,18.92,34.01,19.47,31.3,216.76
Jalisco,2023-07,20.6597,-103.3496,29.51,17.87,30.97,19.51,64.6,166.19
Jalisco,2023-08,20.6597,-103.3496,28.5,17.52,30.22,18.86,117.3,154.5
Jalisco,2023-09,20.6597,-103.3496,29.95,17.93,30.68,19.37,36.6,151.64
Jalisco,2023-10,20.6597,-103.3496,26.44,15.77,27.32,16.32,84.5,119.18
Jalisco,2023-11,20.6597,-103.3496,27.2,14.04,26.36,13.67,21.3,116.08
Jalisco,2023-12,20.6597,-103.3496,22.61,10.98,21.23,9.94,45.7,91.42
Jalisco,2024-01,20.6597,-103.3496,25.92,11.67,23.3,10.1,2.4,122.27
Jalisco,2024-02,20.6597,-103.3496,26.66,11.77,24.66,10.28,34.0,131.16
Jalisco,2024-03,20.6597,-103.3496,31.36,13.63,28.42,11.74,0.0,212.22
Jalisco,2024-04,20.6597,-103.3496,33.33,16.16,30.98,14.37,0.0,224.99
Jalisco,2024-05,20.6597,-103.3496,36.43,18.92,34.82,17.7,0.0,242.47
Jalisco,2024-06,20.6597,-103.3496,32.31,19.36,32.58,20.27,145.3,180.85
Jalisco,2024-07,20.6597,-103.3496,26.16,17.21,29.01,18.81,154.3,133.62
Jalisco,2024-08,20.6597,-103.3496,26.32,17.11,29.33,18.71,147.3,138.11
Jalisco,2024-09,20.6597,-103.3496,27.4,17.36,29.24,18.7,91.7,134.52
Jalisco,2024-10,20.6597,-103.3496,27.48,14.53,26.85,14.19,26.5,142.56
Jalisco,2024-11,20.6597,-103.3496,28.4,15.22,27.4,15.23,0.4,125.33
Jalisco,2024-12,20.6597,-103.3496,25.99,13.06,24.19,11.68,0.9,112.97
Jalisco,2025-01,20.6597,-103.3496,25.31,12.76,23.34,11.29,5.5,117.21
Jalisco,2025-02,20.6597,-103.3496,28.5,14.98,27.1,13.28,2.4,138.69
Jalisco,2025-03,20.6597,-103.3496,30.47,15.1,28.65,12.47,0.0,200.37
Jalisco,2025-04,20.6597,-103.3496,31.56,16.46,30.14,14.75,0.0,203.18
Jalisco,2025-05,20.6597,-103.3496,32.83,19.13,32.22,18.29,13.1,202.58
Jalisco,2025-06,20.6597,-103.3496,27.84,17.78,30.22,19.5,244.9,139.54
Jalisco,2025-07,20.6597,-103.3496,26.34,16.6,28.76,18.11,183.9,146.92
Jalisco,2025-08,20.6597,-103.3496,26.65,16.81,28.95,18.34,148.0,142.77
Jalisco,2025-09,20.6597,-103.3496,26.71,16.96,29.02,18.67,178.8,131.92
Jalisco,2025-10,20.6597,-103.3496,27.26,16.63,27.35,17.46,34.7,130.98
Jalisco,2025-11,20.6597,-103.3496,27.15,14.21,25.84,13.67,0.1,122.07
Jalisco,2025-12,20.6597,-103.3496,25.12,13.23,24.07,12.68,22.3,105.26
Jalisco,2026-01,20.6597,-103.3496,24.91,12.66,23.55,11.62,14.0,112.59
Jalisco,2026-02,20.6597,-103.3496,28.34,13.79,27.12,12.92,0.2,135.87
Jalisco,2026-03,20.6597,-103.3496,29.17,15.72,28.28,14.95,7.4,174.37
Jalisco,2026-04,20.6597,-103.3496,32.04,17.51,31.61,16.81,4.3,193.43
Jalisco,2026-05,20.6597,-103.3496,33.0,19.77,32.84,19.81,24.6,203.4
Jalisco,2026-06,20.6597,-103.3496,26.8,17.53,29.37,19.31,219.1,137.83
Mexico,2020-01,19.2826,-99.6557,17.98,5.13,14.97,2.24,15.0,106.78
Mexico,2020-02,19.2826,-99.6557,20.65,7.4,18.17,4.83,21.1,122.03
Mexico,2020-03,19.2826,-99.6557,23.12,8.89,21.27,6.63,5.3,157.39
Mexico,2020-04,19.2826,-99.6557,23.22,10.15,21.76,8.2,17.5,151.32
Mexico,2020-05,19.2826,-99.6557,22.2,9.29,20.54,7.25,56.5,152.51
Mexico,2020-06,19.2826,-99.6557,21.38,10.59,20.09,9.42,74.8,135.42
Mexico,2020-07,19.2826,-99.6557,19.15,10.37,18.73,9.18,102.8,119.81
Mexico,2020-08,19.2826,-99.6557,18.9,10.51,18.53,9.11,135.7,113.94
Mexico,2020-09,19.2826,-99.6557,18.14,10.33,17.83,9.24,129.7,98.59
Mexico,2020-10,19.2826,-99.6557,20.56,7.55,18.83,5.25,5.8,130.55
Mexico,2020-11,19.2826,-99.6557,20.44,7.11,17.79,4.57,11.4,113.35
Mexico,2020-12,19.2826,-99.6557,18.03,5.78,15.59,3.49,21.5,96.01
Mexico,2021-01,19.2826,-99.6557,18.25,5.31,15.49,2.56,29.1,105.54
Mexico,2021-02,19.2826,-99.6557,20.68,5.63,17.99,2.31,2.0,129.08
Mexico,2021-03,19.2826,-99.6557,22.98,8.52,21.05,6.02,9.3,159.23
Mexico,2021-04,19.2826,-99.6557,23.42,9.11,21.24,6.76,9.3,161.11
Mexico,2021-05,19.2826,-99.6557,21.99,9.61,20.84,8.09,68.2,145.61
Mexico,2021-06,19.2826,-99.6557,17.99,10.3,17.12,8.85,254.5,99.32
Mexico,2021-07,19.2826,-99.6557,18.38,9.83,18.07,8.22,102.6,115.52
Mexico,2021-08,19.2826,-99.6557,17.94,10.14,17.51,8.59,195.6,106.92
Mexico,2021-09,19.2826,-99.6557,17.69,10.16,17.31,8.8,282.7,97.01
Mexico,2021-10,19.2826,-99.6557,18.64,8.95,18.01,7.27,50.1,107.09
Mexico,2021-11,19.2826,-99.6557,18.09,5.96,16.1,3.48,12.5,103.01
Mexico,2021-12,19.2826,-99.6557,19.07,5.9,16.49,2.85,9.7,108.94
Mexico,2022-01,19.2826,-99.6557,17.61,4.96,15.04,2.19,22.4,101.1
Mexico,2022-02,19.2826,-99.6557,18.49,5.26,16.36,2.51,31.2,108.71
Mexico,2022-03,19.2826,-99.6557,21.22,6.62,19.25,3.83,19.6,153.88
Mexico,2022-04,19.2826,-99.6557,22.14,8.85,20.9,6.65,49.1,149.47
Mexico,2022-05,19.2826,-99.6557,24.04,9.65,22.58,7.44,17.7,171.37
Mexico,2022-06,19.2826,-99.6557,19.79,9.49,19.23,7.86,106.9,124.9
Mexico,2022-07,19.2826,-99.6557,18.75,9.51,19.3,7.93,98.0,122.09
Mexico,2022-08,19.2826,-99.6557,18.23,9.12,18.55,7.73,120.6,117.57
Mexico,2022-09,19.2826,-99.6557,18.42,9.72,18.03,8.32,144.9,107.37
Mexico,2022-10,19.2826,-99.6557,19.05,8.72,18.55,7.16,75.6,106.86
Mexico,2022-11,19.2826,-99.6557,19.54,7.41,17.84,5.16,34.0,106.17
Mexico,2022-12,19.2826,-99.6557,17.39,5.56,14.99,2.8,12.7,98.69
Mexico,2023-01,19.2826,-99.6557,18.45,5.13,15.51,2.25,7.5,111.54
Mexico,2023-02,19.2826,-99.6557,20.18,6.14,17.43,3.33,4.0,123.57
Mexico,2023-03,19.2826,-99.6557,21.75,7.98,19.73,5.38,28.5,148.65
Mexico,2023-04,19.2826,-99.6557,22.28,9.18,20.78,6.86,35.8,151.83
Mexico,2023-05,19.2826,-99.6557,21.32,9.29,20.95,7.4,113.8,138.21
Mexico,2023-06,19.2826,-99.6557,24.62,11.18,23.22,9.42,48.3,167.65
Mexico,2023-07,19.2826,-99.6557,20.38,10.51,20.12,9.41,90.2,130.42
Mexico,2023-08,19.2826,-99.6557,20.4,10.04,20.43,8.87,63.9,129.42
Mexico,2023-09,19.2826,-99.6557,22.5,9.9,21.58,8.57,40.4,141.08
Mexico,2023-10,19.2826,-99.6557,20.16,9.81,19.22,8.47,91.0,109.5
Mexico,2023-11,19.2826,-99.6557,20.24,7.6,18.36,5.46,41.4,104.62
Mexico,2023-12,19.2826,-99.6557,16.9,5.51,14.8,3.19,44.0,83.85
Mexico,2024-01,19.2826,-99.6557,19.13,5.2,16.15,2.32,19.4,101.71
Mexico,2024-02,19.2826,-99.6557,21.46,5.73,18.56,2.54,23.6,129.79
Mexico,2024-03,19.2826,-99.6557,24.94,7.46,22.02,4.14,4.5,172.22
Mexico,2024-04,19.2826,-99.6557,25.31,9.2,23.15,6.82,15.8,167.45
Mexico,2024-05,19.2826,-99.6557,27.37,11.81,26.17,9.9,22.0,181.56
Mexico,2024-06,19.2826,-99.6557,24.06,11.17,23.19,9.7,130.6,150.12
Mexico,2024-07,19.2826,-99.6557,19.11,10.08,19.43,8.87,162.7,116.01
Mexico,2024-08,19.2826,-99.6557,19.8,9.96,20.15,8.85,142.5,122.97
Mexico,2024-09,19.2826,-99.6557,19.86,10.89,19.75,9.93,244.4,105.44
Mexico,2024-10,19.2826,-99.6557,18.46,7.76,17.86,5.93,82.5,106.65
Mexico,2024-11,19.2826,-99.6557,21.25,7.09,19.21,4.69,37.8,114.09
Mexico,2024-12,19.2826,-99.6557,19.31,5.24,16.61,2.76,24.4,103.43
Mexico,2025-01,19.2826,-99.6557,18.85,4.97,16.58,2.8,36.8,102.22
Mexico,2025-02,19.2826,-99.6557,20.21,6.18,18.81,4.28,45.6,106.01
Mexico,2025-03,19.2826,-99.6557,22.98,7.17,21.34,4.88,28.3,150.7
Mexico,2025-04,19.2826,-99.6557,24.43,7.89,22.5,5.46,4.3,171.9
Mexico,2025-05,19.2826,-99.6557,22.9,10.24,22.57,9.21,120.4,145.95
Mexico,2025-06,19.2826,-99.6557,19.04,10.43,19.19,9.5,207.0,108.47
Mexico,2025-07,19.2826,-99.6557,19.66,9.15,19.5,7.93,80.0,130.49
Mexico,2025-08,19.2826,-99.6557,20.26,9.25,20.44,8.27,91.2,124.91
Mexico,2025-09,19.2826,-99.6557,20.45,9.83,20.92,9.05,92.8,119.73
Mexico,2025-10,19.2826,-99.6557,20.51,8.58,19.72,7.05,63.7,119.9
Mexico,2025-11,19.2826,-99.6557,21.05,6.66,18.88,4.71,1.7,113.16
Mexico,2025-12,19.2826,-99.6557,18.66,6.09,16.55,4.18,28.4,93.28
Mexico,2026-01,19.2826,-99.6557,18.89,5.07,16.66,2.84,19.9,103.71
Mexico,2026-02,19.2826,-99.6557,22.03,6.32,19.95,3.96,2.0,122.72
Mexico,2026-03,19.2826,-99.6557,20.41,5.88,18.89,3.81,76.0,136.63
Mexico,2026-04,19.2826,-99.6557,22.91,8.16,22.3,6.58,49.0,142.43
Mexico,2026-05,19.2826,-99.6557,22.6,10.31,22.64,9.21,120.9,147.46
Mexico,2026-06,19.2826,-99.6557,18.92,10.8,19.45,10.26,255.5,115.43
Michoacan,2020-01,19.7006,-101.1864,22.28,7.97,20.08,6.23,10.9,108.63
Michoacan,2020-02,19.7006,-101.1864,24.97,9.2,23.69,7.84,19.2,125.7
Michoacan,2020-03,19.7006,-101.1864,27.65,11.83,27.29,11.27,9.2,159.89
Michoacan,2020-04,19.7006,-101.1864,29.5,13.41,28.68,12.42,5.7,182.37
Michoacan,2020-05,19.7006,-101.1864,28.62,12.91,27.82,11.87,13.4,181.45
Michoacan,2020-06,19.7006,-101.1864,26.86,15.02,26.78,15.5,82.7,150.12
Michoacan,2020-07,19.7006,-101.1864,23.77,14.32,25.85,15.0,142.2,125.93
Michoacan,2020-08,19.7006,-101.1864,23.19,14.63,24.91,15.42,186.8,113.73
Michoacan,2020-09,19.7006,-101.1864,23.3,13.71,24.78,14.06,134.2,111.32
Michoacan,2020-10,19.7006,-101.1864,25.55,11.2,24.75,10.35,5.4,140.47
Michoacan,2020-11,19.7006,-101.1864,25.16,9.91,23.76,8.61,1.2,122.58
Michoacan,2020-12,19.7006,-101.1864,23.03,8.08,21.09,6.67,3.9,107.49
Michoacan,2021-01,19.7006,-101.1864,23.44,7.45,21.47,5.72,5.2,115.83
Michoacan,2021-02,19.7006,-101.1864,25.43,7.73,23.27,5.55,0.3,140.13
Michoacan,2021-03,19.7006,-101.1864,28.52,11.17,27.32,9.92,0.5,178.35
Michoacan,2021-04,19.7006,-101.1864,29.37,12.04,27.97,10.34,1.2,190.23
Michoacan,2021-05,19.7006,-101.1864,27.98,13.21,27.8,12.51,52.6,169.41
Michoacan,2021-06,19.7006,-101.1864,23.16,14.08,23.91,14.48,209.6,109.51
Michoacan,2021-07,19.7006,-101.1864,23.12,13.81,24.93,14.37,148.4,121.65
Michoacan,2021-08,19.7006,-101.1864,22.55,14.05,24.53,14.7,220.6,111.88
Michoacan,2021-09,19.7006,-101.1864,22.42,13.79,23.99,14.33,181.0,101.58
Michoacan,2021-10,19.7006,-101.1864,23.55,12.34,24.33,12.3,63.7,112.18
Michoacan,2021-11,19.7006,-101.1864,22.98,8.58,21.85,7.39,5.6,111.21
Michoacan,2021-12,19.7006,-101.1864,23.36,7.65,21.82,6.15,1.9,108.8
Michoacan,2022-01,19.7006,-101.1864,22.92,7.56,21.11,5.89,2.4,110.96
Michoacan,2022-02,19.7006,-101.1864,23.99,7.93,22.86,6.48,20.7,118.54
Michoacan,2022-03,19.7006,-101.1864,27.14,9.17,25.56,7.32,3.7,178.42
Michoacan,2022-04,19.7006,-101.1864,29.31,12.33,28.43,11.07,8.3,180.8
Michoacan,2022-05,19.7006,-101.1864,30.83,14.23,29.6,13.5,11.9,193.45
Michoacan,2022-06,19.7006,-101.1864,25.22,13.81,26.21,14.21,132.3,137.14
Michoacan,2022-07,19.7006,-101.1864,23.86,13.4,26.63,13.86,182.7,131.79
Michoacan,2022-08,19.7006,-101.1864,23.49,12.97,26.16,13.25,158.8,129.59
Michoacan,2022-09,19.7006,-101.1864,23.72,13.37,24.68,13.64,88.0,121.69
Michoacan,2022-10,19.7006,-101.1864,24.19,12.32,24.94,12.23,51.5,117.08
Michoacan,2022-11,19.7006,-101.1864,24.34,9.44,24.11,8.52,15.7,109.98
