municipio,anio,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion,latitud,longitud
San Juan Guelavía,2024,31.48,15.9,32.21,16.76,238.2,730.35,16.5724348,-96.3244995
San Juan Guelavía,2025,30.46,15.5,31.18,16.52,317.7,711.33,16.5724348,-96.3244995
San Juan Guelavía,2026,30.36,14.72,30.32,15.46,157.1,364.85,16.5724348,-96.3244995
San Juan Guichicovi,2020,31.95,23.31,33.97,25.06,201.2,775.54,16.5746184,-95.0542339
San Juan Guichicovi,2021,31.19,22.99,33.44,24.98,629.3,720.76,16.5746184,-95.0542339
San Juan Guichicovi,2022,31.25,22.87,33.5,24.62,473.2,746.3,16.5746184,-95.0542339
San Juan Guichicovi,2023,33.05,23.82,35.32,26.13,298.5,799.19,16.5746184,-95.0542339
San Juan Guichicovi,2024,32.18,23.26,34.72,25.73,771.8,743.88,16.5746184,-95.0542339
San Juan Guichicovi,2025,32.06,23.56,33.91,25.06,432.6,807.87,16.5746184,-95.0542339
San Juan Guichicovi,2026,32.23,22.68,32.92,23.62,258.7,430.58,16.5746184,-95.0542339
San Juan Ihualtepec,2020,22.98,11.64,23.08,10.75,353.9,590.8,17.442343,-98.1719846
San Juan Ihualtepec,2021,22.55,11.36,22.69,10.53,518.0,569.6,17.442343,-98.1719846
San Juan Ihualtepec,2022,22.97,11.22,22.98,10.26,385.1,597.72,17.442343,-98.1719846
San Juan Ihualtepec,2023,23.97,11.88,24.46,11.27,401.2,608.83,17.442343,-98.1719846
San Juan Ihualtepec,2024,24.53,12.11,24.86,11.36,517.9,631.51,17.442343,-98.1719846
San Juan Ihualtepec,2025,23.02,12.18,23.36,11.61,453.1,586.14,17.442343,-98.1719846
San Juan Ihualtepec,2026,23.76,11.74,23.63,11.02,221.1,308.5,17.442343,-98.1719846
San Juan Juquila Mixes,2020,31.68,20.88,33.0,22.15,242.3,737.54,16.5608279,-95.5507745
San Juan Juquila Mixes,2021,31.02,20.56,32.61,22.04,423.4,701.79,16.5608279,-95.5507745
San Juan Juquila Mixes,2022,31.14,20.45,32.63,21.68,385.5,719.86,16.5608279,-95.5507745
San Juan Juquila Mixes,2023,32.81,21.49,34.45,23.14,180.6,758.57,16.5608279,-95.5507745
San Juan Juquila Mixes,2024,32.14,20.87,34.26,22.57,564.0,722.01,16.5608279,-95.5507745
San Juan Juquila Mixes,2025,31.79,20.86,33.54,22.26,391.8,737.16,16.5608279,-95.5507745
San Juan Juquila Mixes,2026,31.63,20.09,32.72,20.92,191.8,385.25,16.5608279,-95.5507745
San Juan Juquila Vijanos,2020,25.39,14.34,27.7,14.76,1346.0,527.18,17.2113728,-96.1814453
San Juan Juquila Vijanos,2021,25.08,14.2,27.56,14.69,1299.8,516.73,17.2113728,-96.1814453
San Juan Juquila Vijanos,2022,25.43,13.91,27.68,14.27,1040.0,542.03,17.2113728,-96.1814453
San Juan Juquila Vijanos,2023,26.76,14.67,29.55,15.3,885.7,578.59,17.2113728,-96.1814453
San Juan Juquila Vijanos,2024,28.11,14.93,30.58,15.53,752.6,606.37,17.2113728,-96.1814453
San Juan Juquila Vijanos,2025,26.56,14.85,29.01,15.59,1304.1,571.82,17.2113728,-96.1814453
San Juan Juquila Vijanos,2026,26.08,13.42,27.98,13.81,460.3,284.64,17.2113728,-96.1814453
San Juan Lachao,2020,28.74,18.4,32.57,19.35,697.7,604.41,16.0930738,-97.073039
San Juan Lachao,2021,27.9,17.96,31.75,19.14,930.4,567.58,16.0930738,-97.073039
San Juan Lachao,2022,28.05,17.35,31.79,18.2,775.7,587.73,16.0930738,-97.073039
San Juan Lachao,2023,29.14,18.47,33.04,19.78,620.9,605.6,16.0930738,-97.073039
San Juan Lachao,2024,28.33,18.14,32.39,19.5,725.4,576.85,16.0930738,-97.073039
San Juan Lachao,2025,28.33,17.68,31.93,18.81,638.8,572.11,16.0930738,-97.073039
San Juan Lachao,2026,29.23,17.2,31.9,17.83,194.7,315.0,16.0930738,-97.073039
San Juan Lachigalla,2020,22.05,10.93,21.7,9.47,434.9,574.52,16.3530407,-96.3255835
San Juan Lachigalla,2021,21.81,10.53,21.37,9.1,797.4,571.39,16.3530407,-96.3255835
San Juan Lachigalla,2022,22.07,10.78,21.39,9.35,361.9,591.55,16.3530407,-96.3255835
San Juan Lachigalla,2023,23.56,11.74,23.07,10.63,396.3,619.89,16.3530407,-96.3255835
San Juan Lachigalla,2024,24.38,12.69,23.82,11.45,604.9,644.41,16.3530407,-96.3255835
San Juan Lachigalla,2025,22.86,12.57,22.52,11.61,439.9,606.42,16.3530407,-96.3255835
San Juan Lachigalla,2026,23.29,11.6,22.02,10.1,278.7,324.57,16.3530407,-96.3255835
San Juan Lajarcia,2020,27.87,17.86,29.15,18.7,396.7,647.79,16.3030398,-95.5532126
San Juan Lajarcia,2021,27.18,17.55,28.66,18.52,642.7,612.28,16.3030398,-95.5532126
San Juan Lajarcia,2022,27.16,17.52,28.65,18.29,449.3,631.82,16.3030398,-95.5532126
San Juan Lajarcia,2023,29.1,18.65,30.69,20.12,403.7,663.98,16.3030398,-95.5532126
San Juan Lajarcia,2024,28.58,18.3,30.48,19.68,675.3,643.28,16.3030398,-95.5532126
San Juan Lajarcia,2025,28.26,18.16,29.68,19.44,411.4,652.49,16.3030398,-95.5532126
San Juan Lajarcia,2026,28.32,17.41,29.03,18.21,252.3,339.35,16.3030398,-95.5532126
San Juan Lalana,2020,27.17,20.32,30.54,22.14,1040.8,530.26,17.2815208,-95.5247579
San Juan Lalana,2021,26.98,20.23,30.67,22.31,1089.8,511.72,17.2815208,-95.5247579
San Juan Lalana,2022,27.33,19.95,30.81,21.63,1218.1,538.68,17.2815208,-95.5247579
San Juan Lalana,2023,28.68,20.97,32.81,23.29,874.9,579.0,17.2815208,-95.5247579
San Juan Lalana,2024,29.6,21.07,33.63,23.29,833.3,615.3,17.2815208,-95.5247579
San Juan Lalana,2025,28.92,19.84,32.45,22.0,1158.0,576.62,17.2815208,-95.5247579
San Juan Lalana,2026,28.3,18.81,31.29,20.63,411.8,281.82,17.2815208,-95.5247579
San Juan Mazatlán,2020,25.03,18.63,27.21,19.58,1110.4,483.56,17.0152045,-95.2647281
San Juan Mazatlán,2021,24.81,18.52,27.29,19.68,1086.9,467.25,17.0152045,-95.2647281
San Juan Mazatlán,2022,25.04,18.25,27.27,19.11,1120.1,500.46,17.0152045,-95.2647281
San Juan Mazatlán,2023,26.42,19.33,29.03,20.8,778.1,543.2,17.0152045,-95.2647281
San Juan Mazatlán,2024,27.07,19.27,29.5,20.6,841.2,583.26,17.0152045,-95.2647281
San Juan Mazatlán,2025,26.46,18.44,28.89,19.84,853.8,540.45,17.0152045,-95.2647281
San Juan Mazatlán,2026,25.98,17.16,27.92,18.38,399.4,269.99,17.0152045,-95.2647281
San Juan Mixtepec,2020,21.0,8.57,20.74,7.0,303.4,570.56,17.1820614,-97.4953209
San Juan Mixtepec,2021,20.75,8.36,20.44,6.73,490.8,561.02,17.1820614,-97.4953209
San Juan Mixtepec,2022,20.99,8.0,20.52,6.27,391.7,583.09,17.1820614,-97.4953209
San Juan Mixtepec,2023,22.3,8.74,21.9,7.35,245.5,601.63,17.1820614,-97.4953209
San Juan Mixtepec,2024,23.32,9.32,22.96,7.89,366.4,623.32,17.1820614,-97.4953209
San Juan Mixtepec,2025,21.53,9.49,21.43,8.42,310.3,580.64,17.1820614,-97.4953209
San Juan Mixtepec,2026,22.38,9.17,21.37,7.86,220.1,303.25,17.1820614,-97.4953209
San Juan Ozolotepec,2020,24.15,16.82,26.98,16.87,750.7,555.38,16.0758827,-96.1533456
San Juan Ozolotepec,2021,23.84,16.04,26.58,15.86,603.7,547.93,16.0758827,-96.1533456
San Juan Ozolotepec,2022,23.97,16.02,26.35,15.9,534.2,561.23,16.0758827,-96.1533456
San Juan Ozolotepec,2023,24.9,16.45,27.5,16.4,396.5,582.1,16.0758827,-96.1533456
San Juan Ozolotepec,2024,24.78,16.09,27.27,15.82,684.5,579.03,16.0758827,-96.1533456
San Juan Ozolotepec,2025,24.66,14.86,26.64,14.52,593.1,564.83,16.0758827,-96.1533456
San Juan Ozolotepec,2026,24.79,14.39,26.34,13.63,221.2,295.11,16.0758827,-96.1533456
San Juan Petlapa,2020,20.64,13.26,22.33,13.37,892.0,461.26,17.2809488,-96.0212603
San Juan Petlapa,2021,20.28,13.1,22.07,13.32,1101.6,447.78,17.2809488,-96.0212603
San Juan Petlapa,2022,20.51,12.6,22.07,12.57,835.1,472.5,17.2809488,-96.0212603
San Juan Petlapa,2023,21.51,13.75,23.52,14.06,699.6,504.38,17.2809488,-96.0212603
San Juan Petlapa,2024,22.52,14.08,24.48,14.35,646.9,529.33,17.2809488,-96.0212603
San Juan Petlapa,2025,21.28,13.45,22.95,13.67,748.3,500.24,17.2809488,-96.0212603
San Juan Petlapa,2026,20.14,12.35,21.74,12.33,455.7,244.34,17.2809488,-96.0212603
San Juan Quiahije,2020,27.21,17.58,30.57,18.14,619.5,589.79,16.1806762,-97.1900646
San Juan Quiahije,2021,26.42,17.33,29.8,18.16,718.8,556.38,16.1806762,-97.1900646
San Juan Quiahije,2022,26.61,16.88,29.82,17.38,660.8,577.88,16.1806762,-97.1900646
San Juan Quiahije,2023,27.48,17.74,30.92,18.68,529.5,593.78,16.1806762,-97.1900646
San Juan Quiahije,2024,26.85,17.31,30.46,18.21,647.1,572.56,16.1806762,-97.1900646
San Juan Quiahije,2025,26.82,16.94,30.1,17.55,671.4,564.71,16.1806762,-97.1900646
San Juan Quiahije,2026,27.43,16.34,29.85,16.65,240.3,305.6,16.1806762,-97.1900646
San Juan Quiotepec,2020,20.68,12.15,22.48,11.75,812.9,496.85,17.3602748,-96.3517382
San Juan Quiotepec,2021,20.32,12.04,22.23,11.67,656.2,493.65,17.3602748,-96.3517382
San Juan Quiotepec,2022,20.61,11.77,22.41,11.25,606.8,513.1,17.3602748,-96.3517382
San Juan Quiotepec,2023,21.85,12.56,23.86,12.26,469.8,543.8,17.3602748,-96.3517382
San Juan Quiotepec,2024,22.92,12.7,24.76,12.25,368.6,567.88,17.3602748,-96.3517382
San Juan Quiotepec,2025,22.17,11.67,23.63,11.11,550.9,542.95,17.3602748,-96.3517382
San Juan Quiotepec,2026,21.29,10.11,22.57,9.24,337.9,265.19,17.3602748,-96.3517382
San Juan Sayultepec,2020,23.78,12.01,23.37,11.25,249.0,613.68,17.2712536,-97.1705066
San Juan Sayultepec,2021,23.41,11.8,23.18,11.09,405.0,596.84,17.2712536,-97.1705066
San Juan Sayultepec,2022,23.81,11.43,23.38,10.55,260.9,621.27,17.2712536,-97.1705066
San Juan Sayultepec,2023,25.16,12.36,25.15,11.94,277.3,642.75,17.2712536,-97.1705066
San Juan Sayultepec,2024,25.9,12.53,25.77,12.12,393.0,667.89,17.2712536,-97.1705066
San Juan Sayultepec,2025,24.18,12.13,24.3,11.95,339.5,621.78,17.2712536,-97.1705066
San Juan Sayultepec,2026,24.79,11.41,24.07,11.03,191.1,328.69,17.2712536,-97.1705066
San Juan Tabaá,2020,22.51,11.15,23.41,10.48,1391.7,509.56,17.1818669,-96.1225568
San Juan Tabaá,2021,22.24,10.8,23.37,10.14,1531.0,497.66,17.1818669,-96.1225568
San Juan Tabaá,2022,22.62,10.57,23.5,9.79,1278.6,522.68,17.1818669,-96.1225568
San Juan Tabaá,2023,23.93,11.59,25.22,11.1,1097.8,557.2,17.1818669,-96.1225568
San Juan Tabaá,2024,25.28,12.05,26.32,11.51,953.9,588.53,17.1818669,-96.1225568
San Juan Tabaá,2025,23.61,12.33,24.62,12.07,1234.0,549.33,17.1818669,-96.1225568
San Juan Tabaá,2026,23.1,11.07,23.7,10.51,432.2,275.37,17.1818669,-96.1225568
San Juan Tamazola,2020,24.32,11.74,24.36,10.61,408.3,610.1,17.0937579,-97.1336777
San Juan Tamazola,2021,24.03,11.47,24.18,10.36,473.3,589.89,17.0937579,-97.1336777
San Juan Tamazola,2022,24.39,11.31,24.33,10.1,287.8,615.51,17.0937579,-97.1336777
San Juan Tamazola,2023,25.35,12.02,25.72,11.2,471.0,619.75,17.0937579,-97.1336777
San Juan Tamazola,2024,26.04,12.54,26.12,11.79,477.4,647.24,17.0937579,-97.1336777
San Juan Tamazola,2025,24.52,11.8,24.76,10.81,492.6,608.91,17.0937579,-97.1336777
San Juan Tamazola,2026,25.21,11.04,24.65,9.82,205.3,326.98,17.0937579,-97.1336777
San Juan Teita,2020,26.89,13.21,27.38,12.98,315.8,639.21,17.0542942,-97.2451527
San Juan Teita,2021,26.51,12.93,27.05,12.69,407.5,620.53,17.0542942,-97.2451527
San Juan Teita,2022,26.97,12.78,27.4,12.41,364.8,648.14,17.0542942,-97.2451527
San Juan Teita,2023,27.74,13.37,28.58,13.37,416.8,650.21,17.0542942,-97.2451527
San Juan Teita,2024,28.41,13.83,28.9,13.83,360.7,675.31,17.0542942,-97.2451527
San Juan Teita,2025,26.9,13.26,27.68,13.18,465.0,640.32,17.0542942,-97.2451527
San Juan Teita,2026,27.69,12.69,27.46,12.34,151.8,339.47,17.0542942,-97.2451527
San Juan Teitipac,2020,30.71,16.04,31.41,17.05,209.3,698.99,16.5603836,-96.3630634
San Juan Teitipac,2021,30.27,15.79,31.02,16.85,323.9,684.15,16.5603836,-96.3630634
San Juan Teitipac,2022,30.74,15.51,31.32,16.35,240.0,714.04,16.5603836,-96.3630634
San Juan Teitipac,2023,32.29,16.7,32.88,17.93,155.1,744.64,16.5603836,-96.3630634
San Juan Teitipac,2024,31.98,16.4,32.88,17.46,238.2,736.81,16.5603836,-96.3630634
San Juan Teitipac,2025,30.96,16.0,31.85,17.22,317.7,717.88,16.5603836,-96.3630634
San Juan Teitipac,2026,30.86,15.22,30.96,16.14,157.1,368.17,16.5603836,-96.3630634
San Juan Tepeuxila,2020,15.46,5.55,15.38,3.94,702.7,463.53,17.4322372,-96.502797
San Juan Tepeuxila,2021,15.2,5.45,15.32,3.91,804.4,459.64,17.4322372,-96.502797
San Juan Tepeuxila,2022,15.5,5.3,15.38,3.61,590.6,479.98,17.4322372,-96.502797
San Juan Tepeuxila,2023,16.34,6.01,16.61,4.5,512.4,497.34,17.4322372,-96.502797
San Juan Tepeuxila,2024,17.39,6.22,17.54,4.66,507.2,518.02,17.4322372,-96.502797
San Juan Tepeuxila,2025,16.32,6.07,16.32,4.48,719.0,489.21,17.4322372,-96.502797
San Juan Tepeuxila,2026,16.21,4.75,16.16,2.93,332.0,249.63,17.4322372,-96.502797
San Juan Teposcolula,2020,23.18,11.26,22.54,10.51,236.3,614.1,17.3302193,-97.2528484
San Juan Teposcolula,2021,22.73,11.1,22.28,10.29,340.1,596.06,17.3302193,-97.2528484
San Juan Teposcolula,2022,23.2,10.64,22.52,9.71,196.8,623.75,17.3302193,-97.2528484
San Juan Teposcolula,2023,24.49,11.77,24.38,11.27,226.1,644.26,17.3302193,-97.2528484
San Juan Teposcolula,2024,25.33,11.86,25.08,11.32,276.0,670.18,17.3302193,-97.2528484
San Juan Teposcolula,2025,23.63,11.31,23.71,10.98,246.8,624.06,17.3302193,-97.2528484
San Juan Teposcolula,2026,24.24,10.69,23.58,10.2,176.2,326.2,17.3302193,-97.2528484
San Juan Yaeé,2020,25.29,14.24,27.59,14.64,1346.0,526.3,17.2544714,-96.1701844
San Juan Yaeé,2021,24.98,14.1,27.45,14.57,1299.8,515.93,17.2544714,-96.1701844
San Juan Yaeé,2022,25.33,13.81,27.57,14.16,1040.0,541.07,17.2544714,-96.1701844
San Juan Yaeé,2023,26.66,14.57,29.44,15.18,885.7,577.5,17.2544714,-96.1701844
San Juan Yaeé,2024,28.01,14.83,30.47,15.42,752.6,605.48,17.2544714,-96.1701844
San Juan Yaeé,2025,26.46,14.75,28.89,15.48,1304.1,570.95,17.2544714,-96.1701844
San Juan Yaeé,2026,25.98,13.32,27.87,13.7,460.3,284.15,17.2544714,-96.1701844
San Juan Yatzona,2020,20.9,11.46,22.21,11.0,1035.5,472.3,17.2408728,-96.100928
San Juan Yatzona,2021,20.61,11.14,22.07,10.71,1091.3,460.28,17.2408728,-96.100928
San Juan Yatzona,2022,20.86,10.95,22.05,10.38,757.0,483.28,17.2408728,-96.100928
San Juan Yatzona,2023,21.94,11.93,23.56,11.7,740.3,517.3,17.2408728,-96.100928
San Juan Yatzona,2024,23.13,12.47,24.66,12.28,651.8,542.32,17.2408728,-96.100928
San Juan Yatzona,2025,21.72,11.94,23.1,11.77,857.2,510.85,17.2408728,-96.100928
San Juan Yatzona,2026,20.9,10.64,22.14,10.18,445.6,253.72,17.2408728,-96.100928
San Juan Yucuita,2020,22.59,10.42,21.92,9.34,259.0,593.59,17.3044112,-97.161329
San Juan Yucuita,2021,22.14,10.2,21.69,9.28,492.4,571.97,17.3044112,-97.161329
San Juan Yucuita,2022,22.42,9.93,21.86,8.88,304.7,592.87,17.3044112,-97.161329
San Juan Yucuita,2023,23.87,10.89,23.61,10.3,275.7,618.23,17.3044112,-97.161329
San Juan Yucuita,2024,24.66,11.08,24.19,10.54,405.8,647.33,17.3044112,-97.161329
San Juan Yucuita,2025,22.88,10.68,22.62,10.25,379.3,600.73,17.3044112,-97.161329
San Juan Yucuita,2026,23.41,9.98,22.54,9.3,209.6,319.5,17.3044112,-97.161329
San Juan de los Cués,2020,29.9,16.07,30.89,16.64,299.1,661.85,18.0248938,-97.0334789
San Juan de los Cués,2021,29.27,15.7,30.29,16.27,174.6,659.8,18.0248938,-97.0334789
San Juan de los Cués,2022,30.21,15.87,30.94,16.45,137.4,682.19,18.0248938,-97.0334789
San Juan de los Cués,2023,31.28,16.56,32.23,17.27,92.9,703.72,18.0248938,-97.0334789
San Juan de los Cués,2024,31.46,16.27,32.52,16.66,232.8,706.89,18.0248938,-97.0334789
San Juan de los Cués,2025,30.46,16.08,31.25,16.59,152.8,688.92,18.0248938,-97.0334789
San Juan de los Cués,2026,29.91,14.99,30.74,15.24,112.0,338.35,18.0248938,-97.0334789
San Juan del Estado,2020,16.89,7.54,16.42,5.26,455.6,501.59,17.1624702,-96.4757382
San Juan del Estado,2021,16.65,7.25,16.3,5.11,578.6,494.18,17.1624702,-96.4757382
San Juan del Estado,2022,17.01,7.08,16.48,4.88,428.2,514.24,17.1624702,-96.4757382
San Juan del Estado,2023,18.0,7.88,17.97,6.0,369.6,534.28,17.1624702,-96.4757382
San Juan del Estado,2024,19.14,8.6,18.79,6.66,415.5,567.66,17.1624702,-96.4757382
San Juan del Estado,2025,18.02,7.04,17.76,5.07,506.5,518.37,17.1624702,-96.4757382
San Juan del Estado,2026,18.13,5.78,17.53,3.47,226.6,273.03,17.1624702,-96.4757382
San Juan del Río,2020,27.33,14.72,28.36,14.74,349.0,620.57,16.5257097,-96.0937693
San Juan del Río,2021,26.78,14.4,27.76,14.42,409.6,609.68,16.5257097,-96.0937693
San Juan del Río,2022,26.9,14.05,27.95,13.87,349.9,628.7,16.5257097,-96.0937693
San Juan del Río,2023,28.39,15.33,29.46,15.57,223.1,651.45,16.5257097,-96.0937693
San Juan del Río,2024,28.31,15.64,29.43,15.8,351.4,658.76,16.5257097,-96.0937693
San Juan del Río,2025,27.22,16.21,28.32,16.88,391.5,642.46,16.5257097,-96.0937693
San Juan del Río,2026,27.73,15.27,27.86,15.69,142.7,340.4,16.5257097,-96.0937693
San Juan Ñumí,2020,22.1,9.19,22.3,7.97,309.9,586.27,17.2353842,-97.4223117
San Juan Ñumí,2021,21.77,8.91,21.91,7.73,401.0,577.77,17.2353842,-97.4223117
San Juan Ñumí,2022,22.16,8.49,22.17,7.19,318.5,598.52,17.2353842,-97.4223117
San Juan Ñumí,2023,23.05,9.44,23.37,8.44,360.9,612.58,17.2353842,-97.4223117
San Juan Ñumí,2024,23.82,10.08,23.87,9.02,419.9,632.78,17.2353842,-97.4223117
San Juan Ñumí,2025,21.82,9.88,22.32,8.93,444.7,589.19,17.2353842,-97.4223117
San Juan Ñumí,2026,22.55,9.34,22.18,8.15,192.6,308.65,17.2353842,-97.4223117
San Lorenzo,2020,31.64,21.15,35.74,23.41,479.9,644.63,16.2339344,-97.522941
San Lorenzo,2021,30.44,20.58,34.92,23.12,821.3,603.98,16.2339344,-97.522941
San Lorenzo,2022,30.73,20.18,34.93,22.32,752.7,625.81,16.2339344,-97.522941
San Lorenzo,2023,31.93,21.42,36.26,24.06,508.4,647.16,16.2339344,-97.522941
San Lorenzo,2024,31.33,21.34,35.64,23.95,600.4,628.84,16.2339344,-97.522941
San Lorenzo,2025,30.92,20.9,35.2,23.34,682.8,612.27,16.2339344,-97.522941
San Lorenzo,2026,32.39,20.58,35.43,22.7,169.2,336.92,16.2339344,-97.522941
San Lorenzo Albarradas,2020,28.56,15.2,29.32,15.75,247.2,657.55,16.5426012,-96.1534734
San Lorenzo Albarradas,2021,27.95,14.86,28.78,15.4,360.5,638.2,16.5426012,-96.1534734
San Lorenzo Albarradas,2022,28.2,14.56,29.02,14.9,268.2,661.68,16.5426012,-96.1534734
San Lorenzo Albarradas,2023,29.89,15.83,30.48,16.63,135.8,699.03,16.5426012,-96.1534734
San Lorenzo Albarradas,2024,29.62,15.87,30.46,16.35,268.4,699.69,16.5426012,-96.1534734
San Lorenzo Albarradas,2025,28.56,16.22,29.21,17.02,293.2,685.33,16.5426012,-96.1534734
San Lorenzo Albarradas,2026,28.55,15.1,28.61,15.69,174.4,356.7,16.5426012,-96.1534734
San Lorenzo Cacaotepec,2020,21.99,11.29,22.12,10.31,425.0,585.03,17.0745691,-96.4807184
San Lorenzo Cacaotepec,2021,21.8,11.02,21.73,10.04,502.3,572.28,17.0745691,-96.4807184
San Lorenzo Cacaotepec,2022,22.36,10.8,22.07,9.77,395.7,601.45,17.0745691,-96.4807184
San Lorenzo Cacaotepec,2023,23.57,11.55,23.39,10.76,337.0,620.21,17.0745691,-96.4807184
San Lorenzo Cacaotepec,2024,24.1,11.61,23.8,10.53,441.2,635.9,17.0745691,-96.4807184
San Lorenzo Cacaotepec,2025,22.59,11.52,22.51,10.58,546.8,593.92,17.0745691,-96.4807184
San Lorenzo Cacaotepec,2026,23.22,10.6,22.19,9.18,295.7,316.17,17.0745691,-96.4807184
San Lorenzo Cuaunecuiltitla,2020,27.2,20.95,31.17,23.54,970.2,516.72,18.122323,-96.5447006
San Lorenzo Cuaunecuiltitla,2021,26.86,20.81,31.11,23.52,1036.2,510.22,18.122323,-96.5447006
San Lorenzo Cuaunecuiltitla,2022,27.2,20.34,31.21,22.65,949.9,524.49,18.122323,-96.5447006
San Lorenzo Cuaunecuiltitla,2023,28.45,21.34,33.04,24.18,685.0,550.99,18.122323,-96.5447006
San Lorenzo Cuaunecuiltitla,2024,28.64,21.25,33.31,24.05,734.2,551.67,18.122323,-96.5447006
San Lorenzo Cuaunecuiltitla,2025,28.57,20.19,32.61,22.56,995.3,552.16,18.122323,-96.5447006
San Lorenzo Cuaunecuiltitla,2026,27.89,19.16,31.54,21.18,422.4,267.09,18.122323,-96.5447006
San Lorenzo Texmelúcan,2020,30.18,17.01,32.68,18.23,493.6,643.24,16.3507766,-97.1156308
San Lorenzo Texmelúcan,2021,29.83,16.82,32.31,18.06,461.0,628.17,16.3507766,-97.1156308
San Lorenzo Texmelúcan,2022,30.29,16.25,32.79,17.21,469.8,655.44,16.3507766,-97.1156308
San Lorenzo Texmelúcan,2023,31.14,17.67,33.9,19.2,389.1,667.15,16.3507766,-97.1156308
San Lorenzo Texmelúcan,2024,31.49,17.82,34.07,19.36,504.1,678.54,16.3507766,-97.1156308
San Lorenzo Texmelúcan,2025,30.59,17.32,33.27,18.73,511.2,648.16,16.3507766,-97.1156308
San Lorenzo Texmelúcan,2026,31.12,16.59,32.9,17.58,155.0,346.49,16.3507766,-97.1156308
San Lorenzo Victoria,2020,22.35,11.56,22.82,10.8,386.0,571.97,17.4006082,-98.0712985
San Lorenzo Victoria,2021,22.04,11.18,22.49,10.48,534.8,551.55,17.4006082,-98.0712985
San Lorenzo Victoria,2022,22.34,10.99,22.69,10.1,378.7,577.92,17.4006082,-98.0712985
San Lorenzo Victoria,2023,23.24,11.41,24.11,10.85,385.7,586.92,17.4006082,-98.0712985
San Lorenzo Victoria,2024,23.9,11.72,24.52,11.0,439.1,613.28,17.4006082,-98.0712985
San Lorenzo Victoria,2025,22.55,11.67,23.2,11.18,449.0,570.5,17.4006082,-98.0712985
San Lorenzo Victoria,2026,23.23,11.13,23.33,10.43,209.1,300.89,17.4006082,-98.0712985
San Lucas Camotlán,2020,28.01,18.2,29.2,19.05,198.9,638.07,16.5635386,-95.4247319
San Lucas Camotlán,2021,27.54,18.0,28.89,19.04,459.4,609.95,16.5635386,-95.4247319
San Lucas Camotlán,2022,27.48,17.81,28.91,18.66,490.7,619.04,16.5635386,-95.4247319
San Lucas Camotlán,2023,29.05,18.71,30.58,19.93,287.7,650.55,16.5635386,-95.4247319
San Lucas Camotlán,2024,28.66,18.21,30.39,19.55,642.6,629.5,16.5635386,-95.4247319
San Lucas Camotlán,2025,28.04,18.0,29.59,18.95,510.6,626.31,16.5635386,-95.4247319
San Lucas Camotlán,2026,27.78,16.91,28.7,17.53,255.9,321.08,16.5635386,-95.4247319
San Lucas Ojitlán,2020,29.8,22.47,34.34,25.85,1051.2,549.72,18.0327011,-96.2351946
San Lucas Ojitlán,2021,29.41,22.4,34.37,25.98,1170.1,543.81,18.0327011,-96.2351946
San Lucas Ojitlán,2022,29.99,22.0,34.57,25.06,1200.5,557.76,18.0327011,-96.2351946
San Lucas Ojitlán,2023,31.15,23.13,36.46,26.94,885.3,587.75,18.0327011,-96.2351946
San Lucas Ojitlán,2024,31.26,22.97,36.7,26.74,872.0,582.99,18.0327011,-96.2351946
San Lucas Ojitlán,2025,30.33,22.31,35.41,25.94,1231.9,572.56,18.0327011,-96.2351946
San Lucas Ojitlán,2026,29.92,21.34,34.5,24.67,536.5,285.65,18.0327011,-96.2351946
San Lucas Quiaviní,2020,26.12,13.89,26.41,13.66,277.1,634.68,16.5341287,-96.2805139
San Lucas Quiaviní,2021,25.7,13.53,26.06,13.3,333.5,624.34,16.5341287,-96.2805139
San Lucas Quiaviní,2022,25.99,13.27,26.28,12.9,266.4,641.58,16.5341287,-96.2805139
San Lucas Quiaviní,2023,27.63,14.3,27.92,14.28,176.3,681.31,16.5341287,-96.2805139
San Lucas Quiaviní,2024,27.65,14.41,28.1,14.15,303.0,685.89,16.5341287,-96.2805139
San Lucas Quiaviní,2025,26.14,14.54,26.48,14.61,353.3,656.48,16.5341287,-96.2805139
San Lucas Quiaviní,2026,26.6,13.55,26.42,13.36,152.1,345.87,16.5341287,-96.2805139
