fecha,estado,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
17/07/2024,San Luis Potosi,22.1565,-100.9855,22.8,15.1,23.9,16,22.9,3.26
18/07/2024,San Luis Potosi,22.1565,-100.9855,24.6,14.9,26.9,15.9,3.7,4.21
19/07/2024,San Luis Potosi,22.1565,-100.9855,23.7,15.3,26.6,15.8,3.8,4.3
20/07/2024,San Luis Potosi,22.1565,-100.9855,23.8,13.4,24.3,14.1,0,4.61
21/07/2024,San Luis Potosi,22.1565,-100.9855,24.4,14,25.4,15,0.1,4.97
22/07/2024,San Luis Potosi,22.1565,-100.9855,24.2,14.9,24.4,15.7,2.4,4.58
23/07/2024,San Luis Potosi,22.1565,-100.9855,25.7,14.3,28.2,14.9,1.7,4.92
24/07/2024,San Luis Potosi,22.1565,-100.9855,25.8,14.7,28.6,15.3,10.6,4.81
25/07/2024,San Luis Potosi,22.1565,-100.9855,23.4,15.4,24,16.3,14.6,3.37
26/07/2024,San Luis Potosi,22.1565,-100.9855,23.7,15.3,24,16.3,41.7,3.12
27/07/2024,San Luis Potosi,22.1565,-100.9855,23.2,15,25,15.7,15.8,3.64
28/07/2024,San Luis Potosi,22.1565,-100.9855,23.1,14,26.1,14.6,5.7,4.11
29/07/2024,San Luis Potosi,22.1565,-100.9855,24.3,15.4,26,15.7,0.4,5.1
30/07/2024,San Luis Potosi,22.1565,-100.9855,24.4,15,25.8,15.2,0.7,4.66
31/07/2024,San Luis Potosi,22.1565,-100.9855,24,14.4,25.6,15.2,0,5.14
01/08/2024,San Luis Potosi,22.1565,-100.9855,24,14.6,24.9,14.3,0,5.26
02/08/2024,San Luis Potosi,22.1565,-100.9855,23.2,13.3,22.2,12.9,4.1,4.25
03/08/2024,San Luis Potosi,22.1565,-100.9855,24.6,13.2,25.5,13.5,0,5.36
04/08/2024,San Luis Potosi,22.1565,-100.9855,25.5,10.8,25.9,10.4,0,5.79
05/08/2024,San Luis Potosi,22.1565,-100.9855,25.1,11.1,25.2,10.6,0,5.67
06/08/2024,San Luis Potosi,22.1565,-100.9855,25.7,12.4,26.2,12.4,0,5.37
07/08/2024,San Luis Potosi,22.1565,-100.9855,27.6,13.4,28.5,13.6,0,5.56
08/08/2024,San Luis Potosi,22.1565,-100.9855,26.6,14.4,27.3,15,0.6,5.2
09/08/2024,San Luis Potosi,22.1565,-100.9855,25.9,15.2,25.9,16.3,0,5.19
10/08/2024,San Luis Potosi,22.1565,-100.9855,25.9,15.3,24.9,16.1,0.5,5.23
11/08/2024,San Luis Potosi,22.1565,-100.9855,26.3,12.8,26.6,13,0,5.3
12/08/2024,San Luis Potosi,22.1565,-100.9855,25.2,14.1,25.3,14.4,3.7,4.43
13/08/2024,San Luis Potosi,22.1565,-100.9855,25.4,16,25.8,16.6,1.9,4.78
14/08/2024,San Luis Potosi,22.1565,-100.9855,24.9,15.5,24.9,16.6,0.2,4.23
15/08/2024,San Luis Potosi,22.1565,-100.9855,26.8,14.1,27.6,14.8,0.4,5.28
16/08/2024,San Luis Potosi,22.1565,-100.9855,27.4,15.1,28.3,16.3,3.5,4.71
17/08/2024,San Luis Potosi,22.1565,-100.9855,23.2,16,22.8,17.1,1.4,3.35
18/08/2024,San Luis Potosi,22.1565,-100.9855,24.1,15.2,21.9,16,0,3.68
19/08/2024,San Luis Potosi,22.1565,-100.9855,26.6,15.3,25.7,16,0.1,5.48
20/08/2024,San Luis Potosi,22.1565,-100.9855,25.5,16.1,25.8,16.9,1.2,4.77
21/08/2024,San Luis Potosi,22.1565,-100.9855,26,15.1,25.6,15.9,0.3,5.38
22/08/2024,San Luis Potosi,22.1565,-100.9855,25.7,14.6,25.3,15.3,0.2,5.39
23/08/2024,San Luis Potosi,22.1565,-100.9855,26.9,15,26.7,15.8,0.6,5.35
24/08/2024,San Luis Potosi,22.1565,-100.9855,26.7,13.7,26,14.1,0.2,5.33
25/08/2024,San Luis Potosi,22.1565,-100.9855,27.1,13.2,26.8,12.4,0,5.64
26/08/2024,San Luis Potosi,22.1565,-100.9855,27.3,13.3,26.7,13.7,0,5.49
27/08/2024,San Luis Potosi,22.1565,-100.9855,27.5,14.3,27.1,14.6,0,5.52
28/08/2024,San Luis Potosi,22.1565,-100.9855,27.8,13.9,27.9,14.3,0,5.57
29/08/2024,San Luis Potosi,22.1565,-100.9855,28.9,15.2,29.5,15.9,0,5.41
30/08/2024,San Luis Potosi,22.1565,-100.9855,30.1,15.5,30.1,16.6,0.5,5.66
31/08/2024,San Luis Potosi,22.1565,-100.9855,27.9,15.5,28.3,16.7,0.6,5.17
01/09/2024,San Luis Potosi,22.1565,-100.9855,28.5,15,29.6,15.8,2.3,5.27
02/09/2024,San Luis Potosi,22.1565,-100.9855,27.8,16.4,28.9,17.6,0.8,5.17
03/09/2024,San Luis Potosi,22.1565,-100.9855,27.1,16.1,28,17.6,1.2,4.91
04/09/2024,San Luis Potosi,22.1565,-100.9855,27.4,16,27.9,17.5,0.1,5.12
05/09/2024,San Luis Potosi,22.1565,-100.9855,27,16.2,28.4,17.4,1.2,4.03
06/09/2024,San Luis Potosi,22.1565,-100.9855,22.7,15.9,22.3,16.7,9,2.05
07/09/2024,San Luis Potosi,22.1565,-100.9855,22,15.5,24.2,15.7,7.3,2.97
08/09/2024,San Luis Potosi,22.1565,-100.9855,23.9,12.9,23.6,12.5,0.1,4.05
09/09/2024,San Luis Potosi,22.1565,-100.9855,26.2,13.2,26.7,13.2,0,4.93
10/09/2024,San Luis Potosi,22.1565,-100.9855,26.5,14.4,28,14.6,0.1,4.75
11/09/2024,San Luis Potosi,22.1565,-100.9855,25.4,15.4,26.8,16.6,9.1,3.99
12/09/2024,San Luis Potosi,22.1565,-100.9855,25.6,15.1,26.6,15.9,30.5,3.65
13/09/2024,San Luis Potosi,22.1565,-100.9855,26.7,15.3,29.8,16.3,2.2,4.15
14/09/2024,San Luis Potosi,22.1565,-100.9855,25.8,15.9,28.3,17.5,14.4,3.62
15/09/2024,San Luis Potosi,22.1565,-100.9855,26.4,16.6,30.2,17.9,17.1,3.72
16/09/2024,San Luis Potosi,22.1565,-100.9855,25,16.3,27.8,18,2.9,4.29
17/09/2024,San Luis Potosi,22.1565,-100.9855,25.2,15,28.2,16.1,2.4,4.21
18/09/2024,San Luis Potosi,22.1565,-100.9855,26.5,15.2,28.7,16.1,0,4.65
19/09/2024,San Luis Potosi,22.1565,-100.9855,26,16,28,17.3,0,4.09
20/09/2024,San Luis Potosi,22.1565,-100.9855,26.1,15.8,27.4,17.1,0,4.55
21/09/2024,San Luis Potosi,22.1565,-100.9855,26.1,14.7,27.1,15,0.1,4.78
22/09/2024,San Luis Potosi,22.1565,-100.9855,25.6,13.8,26.2,14,0.9,4.27
23/09/2024,San Luis Potosi,22.1565,-100.9855,25.7,14.5,24.5,15.5,0,4.75
24/09/2024,San Luis Potosi,22.1565,-100.9855,24.8,14.5,23.6,15.1,0.5,4.46
25/09/2024,San Luis Potosi,22.1565,-100.9855,24.5,16.1,23.7,16.8,1.1,4.22
26/09/2024,San Luis Potosi,22.1565,-100.9855,24.2,13.6,22.4,14.2,0.1,4.4
27/09/2024,San Luis Potosi,22.1565,-100.9855,20.4,14.8,18.4,15,2.7,1.8
28/09/2024,San Luis Potosi,22.1565,-100.9855,21,14.5,20.2,14.6,1.9,2.83
29/09/2024,San Luis Potosi,22.1565,-100.9855,22.3,12.8,20.7,13.1,0.1,3.56
30/09/2024,San Luis Potosi,22.1565,-100.9855,23.6,11.8,22.6,11.1,0,4.69
01/10/2024,San Luis Potosi,22.1565,-100.9855,23.9,11.7,21.5,10.9,0,4.5
02/10/2024,San Luis Potosi,22.1565,-100.9855,22.2,10,20.5,9.1,0,4.65
03/10/2024,San Luis Potosi,22.1565,-100.9855,25.2,10,24.1,8.5,0,4.87
04/10/2024,San Luis Potosi,22.1565,-100.9855,25.4,10.7,24.8,9.8,0,4.5
05/10/2024,San Luis Potosi,22.1565,-100.9855,27.1,12.2,26.1,12,0,4.77
06/10/2024,San Luis Potosi,22.1565,-100.9855,24.2,15.1,23.7,16.1,2.3,3.56
07/10/2024,San Luis Potosi,22.1565,-100.9855,23.7,13,23.5,13.5,3.8,3.35
08/10/2024,San Luis Potosi,22.1565,-100.9855,22.3,14.9,22.5,14,0.6,3.52
09/10/2024,San Luis Potosi,22.1565,-100.9855,23.3,11.6,21.6,11.5,0,4.71
10/10/2024,San Luis Potosi,22.1565,-100.9855,23.8,9.9,20.8,8,0,5.02
11/10/2024,San Luis Potosi,22.1565,-100.9855,23.4,10.5,21.2,8.8,0,4.86
12/10/2024,San Luis Potosi,22.1565,-100.9855,21.4,9.3,19.1,7.5,0,4.32
13/10/2024,San Luis Potosi,22.1565,-100.9855,22.8,10,20.9,8.7,0,3.61
14/10/2024,San Luis Potosi,22.1565,-100.9855,24.4,10.4,23.2,9.3,0,4.73
15/10/2024,San Luis Potosi,22.1565,-100.9855,26.6,9.3,25.6,7.9,0,4.58
16/10/2024,San Luis Potosi,22.1565,-100.9855,24.1,10.7,22,9.7,0.4,4.32
17/10/2024,San Luis Potosi,22.1565,-100.9855,22.9,9.4,20.8,8,1.1,3.57
18/10/2024,San Luis Potosi,22.1565,-100.9855,23.2,11.6,22.6,11.2,0.3,4
19/10/2024,San Luis Potosi,22.1565,-100.9855,22.8,13,20.8,12.8,0.5,3.73
20/10/2024,San Luis Potosi,22.1565,-100.9855,21.4,12.4,18.6,12.2,5.7,2.71
21/10/2024,San Luis Potosi,22.1565,-100.9855,20,14.6,18.8,14,11.8,1.54
22/10/2024,San Luis Potosi,22.1565,-100.9855,22.4,12.7,21.9,12.1,0.5,3.23
23/10/2024,San Luis Potosi,22.1565,-100.9855,22.8,10.6,21.8,9.9,0,3.86
24/10/2024,San Luis Potosi,22.1565,-100.9855,23.2,10.3,22.4,9.2,0,4.05
25/10/2024,San Luis Potosi,22.1565,-100.9855,23.4,8.2,23.2,6.6,0,4.11
26/10/2024,San Luis Potosi,22.1565,-100.9855,20.2,9.9,17.2,9,0.1,3.02
27/10/2024,San Luis Potosi,22.1565,-100.9855,21.4,11.7,19.7,10.6,0.4,3.42
28/10/2024,San Luis Potosi,22.1565,-100.9855,22.7,9.1,21.5,8.3,0,3.99
29/10/2024,San Luis Potosi,22.1565,-100.9855,25.1,9.1,25,7.8,0,3.87
30/10/2024,San Luis Potosi,22.1565,-100.9855,27.4,11.9,26.2,11,0,3.98
31/10/2024,San Luis Potosi,22.1565,-100.9855,26.6,11.7,24.9,9.5,0,4.5
01/11/2024,San Luis Potosi,22.1565,-100.9855,24.9,12.2,24.1,12.2,0,3.85
02/11/2024,San Luis Potosi,22.1565,-100.9855,25.1,12.7,24.4,12.2,0.1,3.78
03/11/2024,San Luis Potosi,22.1565,-100.9855,27.6,13.1,25.1,13.2,0,4.52
04/11/2024,San Luis Potosi,22.1565,-100.9855,27.6,12,24.4,9.7,0,5.44
05/11/2024,San Luis Potosi,22.1565,-100.9855,26.1,10.3,24.6,8.5,0,4.66
06/11/2024,San Luis Potosi,22.1565,-100.9855,28.1,11,26.3,10.6,0,4.23
07/11/2024,San Luis Potosi,22.1565,-100.9855,27.8,11.5,26.7,10.3,0,4.09
08/11/2024,San Luis Potosi,22.1565,-100.9855,28.5,13,27.8,13.1,0,4.04
09/11/2024,San Luis Potosi,22.1565,-100.9855,26.7,13.1,26.2,13.1,0.2,3.93
10/11/2024,San Luis Potosi,22.1565,-100.9855,26.7,13,26.4,13.4,0,3.85
11/11/2024,San Luis Potosi,22.1565,-100.9855,26.3,11.8,25.1,11.9,0,3.89
12/11/2024,San Luis Potosi,22.1565,-100.9855,26.6,11.7,24.9,11.1,0,4.01
13/11/2024,San Luis Potosi,22.1565,-100.9855,27.5,10.3,26,9.5,0,4.45
14/11/2024,San Luis Potosi,22.1565,-100.9855,21.6,13.5,19.9,13.2,1,3.08
15/11/2024,San Luis Potosi,22.1565,-100.9855,24.6,11.4,23.2,11.1,0,3.3
16/11/2024,San Luis Potosi,22.1565,-100.9855,27,10.2,25.6,9.8,0,4.08
17/11/2024,San Luis Potosi,22.1565,-100.9855,27.7,10.9,25.6,10.5,0,4.37
18/11/2024,San Luis Potosi,22.1565,-100.9855,26.7,13.5,25.8,13,0.5,4.06
19/11/2024,San Luis Potosi,22.1565,-100.9855,27.5,12.4,26.6,12.1,0,3.89
20/11/2024,San Luis Potosi,22.1565,-100.9855,21.6,10.9,20.5,8.5,0.3,2.9
21/11/2024,San Luis Potosi,22.1565,-100.9855,20.8,7.5,20.1,6.3,0,3.3
22/11/2024,San Luis Potosi,22.1565,-100.9855,22.3,8,20.7,6.7,0,3.54
23/11/2024,San Luis Potosi,22.1565,-100.9855,24,6.5,21.9,4.5,0,3.65
24/11/2024,San Luis Potosi,22.1565,-100.9855,26,7.5,23.8,5.8,0,3.84
25/11/2024,San Luis Potosi,22.1565,-100.9855,27.1,8.9,25.2,6.4,0,4.07
26/11/2024,San Luis Potosi,22.1565,-100.9855,23.7,10.5,21,8.3,0,3.72
27/11/2024,San Luis Potosi,22.1565,-100.9855,28.7,7.6,25.9,4.9,0,3.89
28/11/2024,San Luis Potosi,22.1565,-100.9855,29.3,10.1,26.4,6.4,0,4.29
29/11/2024,San Luis Potosi,22.1565,-100.9855,22.7,9.1,21.2,8.2,0,3.35
30/11/2024,San Luis Potosi,22.1565,-100.9855,25.1,6.6,22.9,4.9,0,3.25
01/12/2024,San Luis Potosi,22.1565,-100.9855,24.1,7.7,22.5,6.5,0,3.49
02/12/2024,San Luis Potosi,22.1565,-100.9855,22.1,8.9,20.7,7.8,0,3.3
03/12/2024,San Luis Potosi,22.1565,-100.9855,21.3,9.4,20.1,8.5,0,3.09
04/12/2024,San Luis Potosi,22.1565,-100.9855,23.7,8.3,20.9,7.2,0,3.37
05/12/2024,San Luis Potosi,22.1565,-100.9855,23.3,8.8,21.4,7.6,0,3.39
06/12/2024,San Luis Potosi,22.1565,-100.9855,22.1,12.1,21.2,11.1,0,3.02
07/12/2024,San Luis Potosi,22.1565,-100.9855,20.2,12,18.9,11.5,0.1,2.34
08/12/2024,San Luis Potosi,22.1565,-100.9855,23.2,10.5,21.5,10,0.2,2.96
09/12/2024,San Luis Potosi,22.1565,-100.9855,26.5,9,24.5,7.9,0,3.95
10/12/2024,San Luis Potosi,22.1565,-100.9855,26.9,11.8,25.1,10.7,0,3.89
11/12/2024,San Luis Potosi,22.1565,-100.9855,16.3,6.1,16,3.6,0.4,2.46
12/12/2024,San Luis Potosi,22.1565,-100.9855,23,2.7,21.7,0.4,0,3.06
13/12/2024,San Luis Potosi,22.1565,-100.9855,24.9,8.6,23.4,7.3,0,3.43
14/12/2024,San Luis Potosi,22.1565,-100.9855,24.2,9.1,22.7,8.2,0,3.33
15/12/2024,San Luis Potosi,22.1565,-100.9855,22.2,8.7,20.6,7.7,0,3.1
16/12/2024,San Luis Potosi,22.1565,-100.9855,23.2,8.2,21.4,6.9,0,3.23
17/12/2024,San Luis Potosi,22.1565,-100.9855,19.4,9.8,16.9,8.9,0,2.55
18/12/2024,San Luis Potosi,22.1565,-100.9855,19.4,6.3,17.7,5,0,2.79
19/12/2024,San Luis Potosi,22.1565,-100.9855,17.7,12.1,15.6,10.9,5.5,1.94
20/12/2024,San Luis Potosi,22.1565,-100.9855,19.1,9.6,16.8,9,0.8,2.43
21/12/2024,San Luis Potosi,22.1565,-100.9855,19,10.9,18,10.2,0.5,2.47
22/12/2024,San Luis Potosi,22.1565,-100.9855,19,9.2,18.4,8.5,3.7,2.63
23/12/2024,San Luis Potosi,22.1565,-100.9855,19.6,7.5,18.5,6.6,0,2.83
24/12/2024,San Luis Potosi,22.1565,-100.9855,20.3,6.8,19.1,5.5,0.1,2.81
25/12/2024,San Luis Potosi,22.1565,-100.9855,22.8,7.5,21.2,5,0,3.17
26/12/2024,San Luis Potosi,22.1565,-100.9855,22,6.6,20.6,4.2,0,3.27
27/12/2024,San Luis Potosi,22.1565,-100.9855,23.6,5.4,21.2,2.4,0,3.47
28/12/2024,San Luis Potosi,22.1565,-100.9855,23.7,7.8,19.7,4.2,0,4.02
29/12/2024,San Luis Potosi,22.1565,-100.9855,21.9,7.7,19.7,5.2,0,3.32
30/12/2024,San Luis Potosi,22.1565,-100.9855,26.1,5.4,22.7,2.9,0,3.72
31/12/2024,San Luis Potosi,22.1565,-100.9855,24.2,7.6,21.3,4.2,0,3.88
01/01/2025,San Luis Potosi,22.1565,-100.9855,22.2,7.2,20.2,4.7,0,3.53
02/01/2025,San Luis Potosi,22.1565,-100.9855,20.5,7,19.4,5.3,0,3.01
03/01/2025,San Luis Potosi,22.1565,-100.9855,18.4,7.8,15.8,6.5,0,2.83
04/01/2025,San Luis Potosi,22.1565,-100.9855,22.5,9.4,20.3,8.5,0.3,2.93
05/01/2025,San Luis Potosi,22.1565,-100.9855,24.1,8.2,20.1,6.4,0,4.13
06/01/2025,San Luis Potosi,22.1565,-100.9855,20.9,7.9,18.3,4.9,0,3.32
07/01/2025,San Luis Potosi,22.1565,-100.9855,17.7,5.6,15.8,3.4,2,1.44
08/01/2025,San Luis Potosi,22.1565,-100.9855,13.8,9.4,11.8,8.1,2.6,1.06
09/01/2025,San Luis Potosi,22.1565,-100.9855,22.3,8.1,17.4,6.4,0,3.86
10/01/2025,San Luis Potosi,22.1565,-100.9855,21.8,13.1,17.1,10.6,0,3.36
11/01/2025,San Luis Potosi,22.1565,-100.9855,14,5.3,12,2.3,0.7,1.57
12/01/2025,San Luis Potosi,22.1565,-100.9855,22.3,10.3,18,8.7,0,3.43
13/01/2025,San Luis Potosi,22.1565,-100.9855,21.4,8.3,19.8,7.3,0.1,3.17
14/01/2025,San Luis Potosi,22.1565,-100.9855,17.7,6.5,15.8,4.4,0,1.83
15/01/2025,San Luis Potosi,22.1565,-100.9855,23.8,7.3,22,6,0,3.61
16/01/2025,San Luis Potosi,22.1565,-100.9855,22.5,7.8,20.9,7,0,3.2
17/01/2025,San Luis Potosi,22.1565,-100.9855,26.1,7.6,22.5,6.3,0,4.62
18/01/2025,San Luis Potosi,22.1565,-100.9855,25.6,13,20.9,9.8,0,5.61
19/01/2025,San Luis Potosi,22.1565,-100.9855,21.2,6.6,19.2,4.2,0,3.72
20/01/2025,San Luis Potosi,22.1565,-100.9855,25.2,3.7,21.6,1.1,0,3.58
21/01/2025,San Luis Potosi,22.1565,-100.9855,23.6,2.7,22.4,-0.4,0,3.32
22/01/2025,San Luis Potosi,22.1565,-100.9855,21.6,1,18.6,-1.8,0,3.11
23/01/2025,San Luis Potosi,22.1565,-100.9855,22.4,4.2,20,2.2,0,3.63
24/01/2025,San Luis Potosi,22.1565,-100.9855,15.6,5.4,13.2,3.4,0,2.55
25/01/2025,San Luis Potosi,22.1565,-100.9855,22.6,3.2,20.9,1.2,0,3.24
26/01/2025,San Luis Potosi,22.1565,-100.9855,23.8,8,21.9,6,0,3.9
27/01/2025,San Luis Potosi,22.1565,-100.9855,26.6,9.8,24.3,8.3,0,3.92
28/01/2025,San Luis Potosi,22.1565,-100.9855,28,8.6,26.8,7.5,0,3.74
29/01/2025,San Luis Potosi,22.1565,-100.9855,27.2,10.3,25.1,9,0,4.57
30/01/2025,San Luis Potosi,22.1565,-100.9855,26.3,11.1,22.3,8.7,0,5.48
31/01/2025,San Luis Potosi,22.1565,-100.9855,22.5,10,21.2,6.9,0.4,3.87
01/02/2025,San Luis Potosi,22.1565,-100.9855,21.9,6.4,20.4,4.3,0.3,3.57
02/02/2025,San Luis Potosi,22.1565,-100.9855,23.4,7.6,21.6,5.8,0.3,3.78
03/02/2025,San Luis Potosi,22.1565,-100.9855,23.4,8.2,21.2,6.8,0,3.97
04/02/2025,San Luis Potosi,22.1565,-100.9855,23.7,8.2,22.5,7.2,0,3.71
05/02/2025,San Luis Potosi,22.1565,-100.9855,25.7,8.8,23.6,7.4,0,4.04
06/02/2025,San Luis Potosi,22.1565,-100.9855,26.1,10.8,24.2,10.1,0,4.13
07/02/2025,San Luis Potosi,22.1565,-100.9855,25,9.8,23.9,9.3,0,4.2
08/02/2025,San Luis Potosi,22.1565,-100.9855,25.1,8,22.8,6.8,0,4.33
09/02/2025,San Luis Potosi,22.1565,-100.9855,27.5,8.8,25.4,7,0,4.72
10/02/2025,San Luis Potosi,22.1565,-100.9855,28.4,10.1,26.5,8.8,0,4.5
11/02/2025,San Luis Potosi,22.1565,-100.9855,27.8,9.7,25.2,7.9,0,5.34
12/02/2025,San Luis Potosi,22.1565,-100.9855,26.4,12.3,22.1,9.6,0,5.94
13/02/2025,San Luis Potosi,22.1565,-100.9855,25.7,10.7,23.3,8.1,0,4.67
14/02/2025,San Luis Potosi,22.1565,-100.9855,25.2,12,24.2,11,0.3,3.8
15/02/2025,San Luis Potosi,22.1565,-100.9855,26.8,10.8,23,9.5,0,5.46
16/02/2025,San Luis Potosi,22.1565,-100.9855,24.1,10.8,22.4,8,0,4.68
17/02/2025,San Luis Potosi,22.1565,-100.9855,27.1,7,25.6,5.7,0,4.45
18/02/2025,San Luis Potosi,22.1565,-100.9855,27.2,13,24.3,10.5,0,5.12
19/02/2025,San Luis Potosi,22.1565,-100.9855,26.5,12,23.7,10.3,0,4.47
20/02/2025,San Luis Potosi,22.1565,-100.9855,20.8,8.9,19.9,7.3,0.1,3.38
21/02/2025,San Luis Potosi,22.1565,-100.9855,20.1,5.6,18.4,3.3,3.9,2.84
22/02/2025,San Luis Potosi,22.1565,-100.9855,25.9,7.8,24.5,6.6,0.3,4.33
23/02/2025,San Luis Potosi,22.1565,-100.9855,26.9,7.9,23.5,7.3,0,5.08
24/02/2025,San Luis Potosi,22.1565,-100.9855,24.2,8.4,21.8,6.8,0,4.79
25/02/2025,San Luis Potosi,22.1565,-100.9855,27.4,6.9,25.4,3.8,0,5.16
26/02/2025,San Luis Potosi,22.1565,-100.9855,29.5,9.3,26.9,6.5,0,5.76
27/02/2025,San Luis Potosi,22.1565,-100.9855,30.1,12.9,27.8,10.6,0,5.35
28/02/2025,San Luis Potosi,22.1565,-100.9855,27.4,12.9,27,11.2,0,4.63
01/03/2025,San Luis Potosi,22.1565,-100.9855,29.4,8.9,27.2,8.4,0,5.3
02/03/2025,San Luis Potosi,22.1565,-100.9855,30.8,10.8,28.5,10.6,0,5.11
03/03/2025,San Luis Potosi,22.1565,-100.9855,30.4,11.8,27.5,8.5,0,6.63
04/03/2025,San Luis Potosi,22.1565,-100.9855,29.1,17.2,23.1,12,0,7.9
05/03/2025,San Luis Potosi,22.1565,-100.9855,26.4,10.4,25,8.2,0,5.34
06/03/2025,San Luis Potosi,22.1565,-100.9855,29.5,7.3,27.9,5.3,0,6.3
07/03/2025,San Luis Potosi,22.1565,-100.9855,27.9,13.7,24.2,9.6,0,7.2
08/03/2025,San Luis Potosi,22.1565,-100.9855,27.7,13.5,23.1,11,0,6.84
09/03/2025,San Luis Potosi,22.1565,-100.9855,28.8,10.5,25,7.3,0,6.01
10/03/2025,San Luis Potosi,22.1565,-100.9855,23.6,4.8,21,2.8,0,5.01
11/03/2025,San Luis Potosi,22.1565,-100.9855,29.6,7.4,26.3,4.9,0,5.74
12/03/2025,San Luis Potosi,22.1565,-100.9855,29.7,12.5,25.8,9.1,0,7.16
13/03/2025,San Luis Potosi,22.1565,-100.9855,29.5,10.9,27.9,7.8,0,6.78
14/03/2025,San Luis Potosi,22.1565,-100.9855,28.2,13.8,23.7,9.9,0,8.14
15/03/2025,San Luis Potosi,22.1565,-100.9855,28.2,12.9,23.3,7.4,0,8.46
16/03/2025,San Luis Potosi,22.1565,-100.9855,24.2,10.2,22.7,6.8,0,5.92
17/03/2025,San Luis Potosi,22.1565,-100.9855,24.3,6.4,22.4,4.4,0,5.35
18/03/2025,San Luis Potosi,22.1565,-100.9855,30.3,7.1,28.2,5.4,0,6.26
19/03/2025,San Luis Potosi,22.1565,-100.9855,28.3,13.1,25.5,10.4,0,6.98
20/03/2025,San Luis Potosi,22.1565,-100.9855,18.8,8.8,16.2,5.5,0.1,4.58
21/03/2025,San Luis Potosi,22.1565,-100.9855,28.4,6.4,26.3,4.8,0.1,5.6
22/03/2025,San Luis Potosi,22.1565,-100.9855,30.4,9.4,28.7,8.1,0,6.1
23/03/2025,San Luis Potosi,22.1565,-100.9855,30.2,11.3,27.9,7.8,0,6.12
24/03/2025,San Luis Potosi,22.1565,-100.9855,30.3,11.9,29.1,11,0,5.74
25/03/2025,San Luis Potosi,22.1565,-100.9855,24.1,15.2,23.8,14.4,0.6,4.92
26/03/2025,San Luis Potosi,22.1565,-100.9855,28.8,13,27.3,12.6,0,4.93
27/03/2025,San Luis Potosi,22.1565,-100.9855,28.9,13.9,26,14,0,6.07
28/03/2025,San Luis Potosi,22.1565,-100.9855,27.1,11.4,24.3,8.6,0,6.19
29/03/2025,San Luis Potosi,22.1565,-100.9855,29.4,10.5,26.8,9.2,0,6.73
30/03/2025,San Luis Potosi,22.1565,-100.9855,31.5,12.6,29.6,8.2,0,6.56
31/03/2025,San Luis Potosi,22.1565,-100.9855,32,12.3,29.8,8.2,0,6.38
01/04/2025,San Luis Potosi,22.1565,-100.9855,31.8,13.1,28.8,12.4,0,7.43
02/04/2025,San Luis Potosi,22.1565,-100.9855,31.5,16.4,27,13,0,8.68
03/04/2025,San Luis Potosi,22.1565,-100.9855,30.3,16,26.9,12.5,0,8.3
04/04/2025,San Luis Potosi,22.1565,-100.9855,29.1,14.9,26.2,11.8,0,7.92
05/04/2025,San Luis Potosi,22.1565,-100.9855,29.5,15.1,25.4,12.9,0,7.59
06/04/2025,San Luis Potosi,22.1565,-100.9855,30,12.1,27.5,9.6,0,7.22
07/04/2025,San Luis Potosi,22.1565,-100.9855,21,8,19.9,5.7,0.1,4.91
08/04/2025,San Luis Potosi,22.1565,-100.9855,20.9,5.6,19.4,3.4,0,5.2
09/04/2025,San Luis Potosi,22.1565,-100.9855,25.6,7.2,24,5.4,0,5.98
10/04/2025,San Luis Potosi,22.1565,-100.9855,26.9,9.2,24.4,7.2,0,6.38
11/04/2025,San Luis Potosi,22.1565,-100.9855,25.1,10.8,22.3,8,0,6.4
12/04/2025,San Luis Potosi,22.1565,-100.9855,25.6,8.8,23.4,7.4,0,6.27
13/04/2025,San Luis Potosi,22.1565,-100.9855,27.6,9.6,26.2,6.9,0,6.33
14/04/2025,San Luis Potosi,22.1565,-100.9855,29.4,10.1,27.4,8.3,0,6.63
15/04/2025,San Luis Potosi,22.1565,-100.9855,26.9,11,24.2,9.5,0,6.52
16/04/2025,San Luis Potosi,22.1565,-100.9855,26.7,9.6,25.1,8.8,0,5.06
17/04/2025,San Luis Potosi,22.1565,-100.9855,31.2,10.9,29.2,10.3,0,6.62
18/04/2025,San Luis Potosi,22.1565,-100.9855,33.6,12.7,32.5,12.1,0,6.2
19/04/2025,San Luis Potosi,22.1565,-100.9855,32.8,14.4,32,14.4,0,6.24
20/04/2025,San Luis Potosi,22.1565,-100.9855,32.4,13.7,30.9,13.1,0,6.19
21/04/2025,San Luis Potosi,22.1565,-100.9855,28.2,15.3,28.8,16,0.4,5.69
22/04/2025,San Luis Potosi,22.1565,-100.9855,32.3,14.7,30.6,15.1,0.2,5.89
23/04/2025,San Luis Potosi,22.1565,-100.9855,32.4,13.3,30.5,13.3,0,6.53
24/04/2025,San Luis Potosi,22.1565,-100.9855,32.2,13.3,29.6,13.2,0,6.12
25/04/2025,San Luis Potosi,22.1565,-100.9855,30.7,14.3,30,14.8,0.1,5.94
26/04/2025,San Luis Potosi,22.1565,-100.9855,30.2,14.9,30.3,15.3,0.4,5.87
27/04/2025,San Luis Potosi,22.1565,-100.9855,30.6,13.8,28.3,13.8,0,6.52
