clave_entidad,entidad,clave_municipio,municipio,longitud,latitud,poblacion
12,Guerrero,36,Igualapa,-98.2835823,16.4437368,11739
12,Guerrero,37,Ixcateopan de Cuauhtémoc,-99.473685,18.3008828,6138
12,Guerrero,38,Zihuatanejo de Azueta,-101.3253432,17.3901647,126001
12,Guerrero,39,Juan R. Escudero,-99.3119369,17.1008416,26093
12,Guerrero,40,Leonardo Bravo,-99.4038426,17.3938887,26357
12,Guerrero,41,Malinaltepec,-98.4015987,17.1440662,29625
12,Guerrero,42,Mártir de Cuilapan,-99.1945628,17.4430931,18613
12,Guerrero,43,Metlatónoc,-98.2425558,17.114334,18859
12,Guerrero,44,Mochitlán,-99.221666,17.2820488,12402
12,Guerrero,45,Olinalá,-98.4428523,17.4641996,28446
12,Guerrero,46,Ometepec,-98.2415917,16.4106321,68207
12,Guerrero,47,Pedro Ascencio Alquisiras,-99.5313264,18.3044511,7076
12,Guerrero,48,Petatlán,-101.1628387,17.3217544,44583
12,Guerrero,49,Pilcaya,-99.4034229,18.4451302,12753
12,Guerrero,50,Pungarabato,-100.4005667,18.2144182,38482
12,Guerrero,51,Quechultenango,-99.1427,17.2433,36143
12,Guerrero,52,San Luis Acatlán,-98.4401006,16.4830899,46270
12,Guerrero,53,San Marcos,-99.2324167,16.4750437,50124
12,Guerrero,54,San Miguel Totolapan,-100.2326956,18.094056,24139
12,Guerrero,55,Taxco de Alarcón,-99.3616541,18.3326575,105586
12,Guerrero,56,Tecoanapa,-99.1539155,16.5919876,46063
12,Guerrero,57,Técpan de Galeana,-100.375656,17.1321391,65237
12,Guerrero,58,Teloloapan,-99.5210462,18.2218513,53817
12,Guerrero,59,Tepecoacuilco de Trujano,-99.2800099,18.1713163,30806
12,Guerrero,60,Tetipac,-99.3856336,18.3857787,13552
12,Guerrero,61,Tixtla de Guerrero,-99.2353777,17.3400207,43171
12,Guerrero,62,Tlacoachistlahuaca,-98.1806296,16.4835672,22781
12,Guerrero,63,Tlacoapa,-98.4453561,17.1535814,10092
12,Guerrero,64,Tlalchapa,-100.2841712,18.2431228,11681
12,Guerrero,65,Tlalixtaquilla de Maldonado,-98.2211504,17.3428141,7602
12,Guerrero,66,Tlapa de Comonfort,-98.3455698,17.3249018,96125
12,Guerrero,67,Tlapehuala,-100.3229667,18.1423137,22209
12,Guerrero,68,La Unión de Isidoro Montes de Oca,-101.4820465,17.58564,26349
12,Guerrero,69,Xalpatláhuac,-98.3623217,17.2815151,11966
12,Guerrero,70,Xochihuehuetlán,-98.2915581,17.5420305,7862
12,Guerrero,71,Xochistlahuaca,-98.143288,16.4732725,29891
12,Guerrero,72,Zapotitlán Tablas,-98.4654152,17.2522394,12004
12,Guerrero,73,Zirándaro,-100.5833082,18.2844877,18031
12,Guerrero,74,Zitlala,-99.1106892,17.4125226,21977
12,Guerrero,75,Eduardo Neri,-99.3133372,17.391151,53126
12,Guerrero,76,Acatepec,-98.5437201,17.1930788,40197
12,Guerrero,77,Marquelia,-98.4904267,16.345993,14280
12,Guerrero,78,Cochoapa el Grande,-98.2719007,17.1134681,21241
12,Guerrero,79,José Joaquín de Herrera,-99.0127796,17.2655414,18381
12,Guerrero,80,Juchitán,-98.3812169,16.3737454,7559
12,Guerrero,81,Iliatenco,-98.4108921,17.0243911,11679
13,Hidalgo,1,Acatlán,-98.2618139,20.0845251,22268
13,Hidalgo,2,Acaxochitlán,-98.1211679,20.0931296,46065
13,Hidalgo,3,Actopan,-98.5634442,20.1608709,61002
13,Hidalgo,4,Agua Blanca de Iturbide,-98.212299,20.2058214,10313
13,Hidalgo,5,Ajacuba,-99.0719677,20.053309,18872
13,Hidalgo,6,Alfajayucan,-99.2058521,20.2435896,19162
13,Hidalgo,7,Almoloya,-98.2411855,19.421195,12546
13,Hidalgo,8,Apan,-98.2707,19.4236,46681
13,Hidalgo,9,El Arenal,-98.5439764,20.1317126,19836
13,Hidalgo,10,Atitalaquia,-99.1316063,20.0332957,31525
13,Hidalgo,11,Atlapexco,-98.2053472,21.010161,19812
13,Hidalgo,12,Atotonilco el Grande,-98.4008622,20.1712774,30135
13,Hidalgo,13,Atotonilco de Tula,-99.1312687,20.002796,62470
13,Hidalgo,14,Calnali,-98.3500716,20.534984,16150
13,Hidalgo,15,Cardonal,-99.0701448,20.3648199,19431
13,Hidalgo,16,Cuautepec de Hinojosa,-98.1835057,20.0207692,60421
13,Hidalgo,17,Chapantongo,-99.2447632,20.1707136,12967
13,Hidalgo,18,Chapulhuacán,-98.5416515,21.0933904,22903
13,Hidalgo,19,Chilcuautla,-99.1354288,20.1951462,18909
13,Hidalgo,20,Eloxochitlán,-98.4832907,20.4448183,2593
13,Hidalgo,21,Emiliano Zapata,-98.3250698,19.392523,15175
13,Hidalgo,22,Epazoyucan,-98.3810353,20.0104878,16285
13,Hidalgo,23,Francisco I. Madero,-99.0520017,20.1442668,36248
13,Hidalgo,24,Huasca de Ocampo,-98.3439413,20.1213,17607
13,Hidalgo,25,Huautla,-98.1712555,21.0152992,20673
13,Hidalgo,26,Huazalingo,-98.3027894,20.5849089,12766
13,Hidalgo,27,Huehuetla,-98.0442328,20.27371,22846
13,Hidalgo,28,Huejutla de Reyes,-98.2514142,21.0821163,126781
13,Hidalgo,29,Huichapan,-99.390425,20.2231127,47425
13,Hidalgo,30,Ixmiquilpan,-99.1307585,20.2905524,98654
13,Hidalgo,31,Jacala de Ledezma,-99.1118848,21.0029867,12290
13,Hidalgo,32,Jaltocán,-98.3217966,21.0759275,10523
13,Hidalgo,33,Juárez Hidalgo,-98.49439,20.470138,2895
13,Hidalgo,34,Lolotla,-98.430224,20.5028192,9474
13,Hidalgo,35,Metepec,-98.1919792,20.1418277,13078
13,Hidalgo,36,San Agustín Metzquititlán,-98.3819036,20.3157367,9449
13,Hidalgo,37,Metztitlán,-98.455092,20.354092,20962
13,Hidalgo,38,Mineral del Chico,-98.4352424,20.1256054,8878
13,Hidalgo,39,Mineral del Monte,-98.4017508,20.0825768,14324
13,Hidalgo,40,La Misión,-99.0723472,21.055791,9819
13,Hidalgo,41,Mixquiahuala de Juárez,-99.1249673,20.1345768,47222
13,Hidalgo,42,Molango de Escamilla,-98.4350929,20.4711394,11578
13,Hidalgo,43,Nicolás Flores,-99.0902,20.4604,6265
13,Hidalgo,44,Nopala de Villagrán,-99.3839258,20.1506805,16948
13,Hidalgo,45,Omitlán de Juárez,-98.38551,20.10102,9295
13,Hidalgo,46,San Felipe Orizatlán,-98.3628135,21.1015397,38492
13,Hidalgo,47,Pacula,-99.1745957,21.0302955,4748
13,Hidalgo,48,Pachuca de Soto,-98.4413202,20.0720495,314331
13,Hidalgo,49,Pisaflores,-99.002159,21.1141215,18723
13,Hidalgo,50,Progreso de Obregón,-99.1121692,20.1453503,23641
13,Hidalgo,51,Mineral de la Reforma,-98.4145725,20.0420537,202749
13,Hidalgo,52,San Agustín Tlaxiaca,-98.5312399,20.0656379,38891
13,Hidalgo,53,San Bartolo Tutotepec,-98.1207415,20.2356914,17699
13,Hidalgo,54,San Salvador,-99.0056174,20.1704445,36796
13,Hidalgo,55,Santiago de Anaya,-98.5750229,20.2257295,18329
13,Hidalgo,56,Santiago Tulantepec de Lugo Guerrero,-98.2125223,20.0221095,39561
13,Hidalgo,57,Singuilucan,-98.3102,19.5803,15142
13,Hidalgo,58,Tasquillo,-99.1845202,20.330638,17441
13,Hidalgo,59,Tecozautla,-99.3805726,20.3201942,38010
13,Hidalgo,60,Tenango de Doria,-98.1336223,20.2017,17503
13,Hidalgo,61,Tepeapulco,-98.3313182,19.4708426,56245
13,Hidalgo,62,Tepehuacán de Guerrero,-98.5037438,21.0050704,31235
13,Hidalgo,63,Tepeji del Río de Ocampo,-99.2030531,19.5418782,90546
13,Hidalgo,64,Tepetitlán,-99.2249218,20.1113015,10830
13,Hidalgo,65,Tetepango,-99.0922044,20.0609558,11768
13,Hidalgo,66,Villa de Tezontepec,-98.4909444,19.5247499,13032
13,Hidalgo,67,Tezontepec de Aldama,-99.1621658,20.1133942,55134
13,Hidalgo,68,Tianguistengo,-98.3751064,20.4341565,14340
13,Hidalgo,69,Tizayuca,-98.5853703,19.502792,168302
13,Hidalgo,70,Tlahuelilpan,-99.1404847,20.0750258,19067
13,Hidalgo,71,Tlahuiltepa,-98.5700724,20.5526087,9086
13,Hidalgo,72,Tlanalapa,-98.3614087,19.4904419,11113
13,Hidalgo,73,Tlanchinol,-98.3937024,20.5921644,37722
13,Hidalgo,74,Tlaxcoapan,-99.1317736,20.0529812,28626
13,Hidalgo,75,Tolcayuca,-98.551834,19.5723728,21362
13,Hidalgo,76,Tula de Allende,-99.203548,20.0318791,115107
13,Hidalgo,77,Tulancingo de Bravo,-98.2205062,20.0450178,168369
13,Hidalgo,78,Xochiatipan,-98.1704313,20.500774,18260
13,Hidalgo,79,Xochicoatlán,-98.4047007,20.4636677,7015
13,Hidalgo,80,Yahualica,-98.2258322,20.5705936,24674
13,Hidalgo,81,Zacualtipán de Ángeles,-98.3913057,20.3842653,38155
13,Hidalgo,82,Zapotlán de Juárez,-98.5142778,19.582657,21443
13,Hidalgo,83,Zempoala,-98.400527,19.5455428,57906
13,Hidalgo,84,Zimapán,-99.2259207,20.4417048,39927
14,Jalisco,1,Acatic,-102.5419,20.4646,23175
14,Jalisco,2,Acatlán de Juárez,-103.3514,20.2517,25250
14,Jalisco,3,Ahualulco de Mercado,-103.583,20.4202,23630
14,Jalisco,4,Amacueca,-103.3546,20.0038,5743
14,Jalisco,5,Amatitán,-103.4348,20.5006,16490
14,Jalisco,6,Ameca,-104.0235,20.3255,60386
14,Jalisco,7,San Juanito de Escobedo,-104.0003549,20.4801683,9433
14,Jalisco,8,Arandas,-102.2025,20.422,80609
14,Jalisco,9,El Arenal,-103.4138,20.4634,21115
14,Jalisco,10,Atemajac de Brizuela,-103.4328328,20.0822018,7758
14,Jalisco,11,Atengo,-104.1404,20.1632,5599
14,Jalisco,12,Atenguillo,-104.2933,20.2453,4176
14,Jalisco,13,Atotonilco el Alto,-102.3015,20.3302,64009
14,Jalisco,14,Atoyac,-103.3059,20.0038,8689
14,Jalisco,15,Autlán de Navarro,-104.2155,19.4617,64931
14,Jalisco,16,Ayotlán,-102.1942,20.3141,41552
14,Jalisco,17,Ayutla,-104.2052,20.0745,12880
14,Jalisco,18,La Barca,-102.3231,20.1725,67937
14,Jalisco,19,Bolaños,-103.4653399,21.4951132,7043
14,Jalisco,20,Cabo Corrientes,-105.1926,20.1906,10940
14,Jalisco,21,Casimiro Castillo,-104.2605,19.3613,20548
14,Jalisco,22,Cihuatlán,-104.3346792,19.1418036,40139
14,Jalisco,23,Zapotlán el Grande,-103.2751,19.4231,115141
14,Jalisco,24,Cocula,-103.4927,20.2203,29267
14,Jalisco,25,Colotlán,-103.1553,22.0702,19689
14,Jalisco,26,Concepción de Buenos Aires,-103.1526,19.5843,6334
14,Jalisco,27,Cuautitlán de García Barragán,-104.2125,19.2659,18370
14,Jalisco,28,Cuautla,-104.2427,20.1205,2166
14,Jalisco,29,Cuquío,-103.0126,20.5539,17820
14,Jalisco,30,Chapala,-103.1123,20.1736,55196
14,Jalisco,31,Chimaltitán,-103.4650541,21.4643915,3270
14,Jalisco,32,Chiquilistlán,-103.5129,20.0519,5983
14,Jalisco,33,Degollado,-102.0806,20.2651,21226
14,Jalisco,34,Ejutla,-104.0943,19.5423,1981
14,Jalisco,35,Encarnación de Díaz,-102.1359,21.3128,53039
14,Jalisco,36,Etzatlán,-104.0442,20.4602,20011
14,Jalisco,37,El Grullo,-104.1256,19.4827,25920
14,Jalisco,38,Guachinango,-104.2238,20.3435,4199
14,Jalisco,39,Guadalajara,-103.2032,20.4035,1385629
14,Jalisco,40,Hostotipaquillo,-104.0301,21.0329,8732
14,Jalisco,41,Huejúcar,-103.1242,22.2144,5920
14,Jalisco,42,Huejuquilla el Alto,-103.5339,22.3743,10015
14,Jalisco,43,La Huerta,-104.3836,19.2906,23258
14,Jalisco,44,Ixtlahuacán de los Membrillos,-103.1134678,20.205689,67969
14,Jalisco,45,Ixtlahuacán del Río,-103.1421,20.5151,20465
14,Jalisco,46,Jalostotitlán,-102.274,21.1007,32678
14,Jalisco,47,Jamay,-102.4234981,20.1740199,24894
14,Jalisco,48,Jesús María,-102.1312,20.3627,18982
14,Jalisco,49,Jilotlán de los Dolores,-103.0111,19.2214,9425
14,Jalisco,50,Jocotepec,-103.2531,20.1704,47105
14,Jalisco,51,Juanacatlán,-103.1002,20.3034,30855
14,Jalisco,52,Juchitlán,-104.0546497,20.050188,5534
14,Jalisco,53,Lagos de Moreno,-101.5545,21.2123,172403
14,Jalisco,54,El Limón,-104.0908,19.4928,5368
14,Jalisco,55,Magdalena,-103.5834,20.5423,21781
14,Jalisco,56,Santa María del Oro,-102.543,19.3515,1815
14,Jalisco,57,La Manzanilla de la Paz,-103.09,20.0016,4099
14,Jalisco,58,Mascota,-104.4656,20.3132,14451
14,Jalisco,59,Mazamitla,-103.0113,19.5502,14043
14,Jalisco,60,Mexticacán,-102.464,21.1547,5307
14,Jalisco,61,Mezquitic,-103.4341241,22.2324,22083
14,Jalisco,62,Mixtlán,-104.2432,20.2626,3638
14,Jalisco,63,Ocotlán,-102.4605,20.2105,106050
14,Jalisco,64,Ojuelos de Jalisco,-101.3536,21.5151,33588
14,Jalisco,65,Pihuamo,-103.2230135,19.1508781,11386
14,Jalisco,66,Poncitlán,-102.5527,20.2253,53659
14,Jalisco,67,Puerto Vallarta,-105.1338,20.3649,291839
14,Jalisco,68,Villa Purificación,-104.3618,19.4309,11303
14,Jalisco,69,Quitupan,-102.5219749,19.5539545,7734
14,Jalisco,70,El Salto,-103.1054,20.311,232852
14,Jalisco,71,San Cristóbal de la Barranca,-103.2545,21.024,2924
14,Jalisco,72,San Diego de Alejandría,-101.5937,20.5935,7609
14,Jalisco,73,San Juan de los Lagos,-102.1958,21.1452,72230
14,Jalisco,74,San Julián,-102.1051,21.0035,16792
14,Jalisco,75,San Marcos,-104.1151,20.4724,3791
14,Jalisco,76,San Martín de Bolaños,-103.4851116,21.4100803,3095
14,Jalisco,77,San Martín Hidalgo,-103.5543,20.2606,28102
14,Jalisco,78,San Miguel el Alto,-102.2353,21.015,31965
14,Jalisco,79,Gómez Farías,-103.2823,19.474,16431
14,Jalisco,80,San Sebastián del Oeste,-104.5106,20.4539,5086
14,Jalisco,81,Santa María de los Ángeles,-103.1323,22.1024,3515
14,Jalisco,82,Sayula,-103.355,19.5301,37186
14,Jalisco,83,Tala,-103.421,20.3909,87690
14,Jalisco,84,Talpa de Allende,-104.4905,20.2253,14997
14,Jalisco,85,Tamazula de Gordiano,-103.15,19.4035,38955
14,Jalisco,86,Tapalpa,-103.4515,19.5644,21245
14,Jalisco,87,Tecalitlán,-103.1824,19.281,16705
14,Jalisco,88,Tecolotlán,-104.0242,20.1213,16603
14,Jalisco,89,Techaluta de Montenegro,-103.3306,20.0427,4072
14,Jalisco,90,Tenamaxtlán,-104.0937,20.1307,7302
14,Jalisco,91,Teocaltiche,-102.3413,21.2604,39839
14,Jalisco,92,Teocuitatlán de Corona,-103.2248,20.0536,11039
14,Jalisco,93,Tepatitlán de Morelos,-102.4526,20.4903,150190
14,Jalisco,94,Tequila,-103.5008328,20.5245982,44353
14,Jalisco,95,Teuchitlán,-103.5057,20.4107,9647
14,Jalisco,96,Tizapán el Alto,-103.0221,20.0931,22758
14,Jalisco,97,Tlajomulco de Zúñiga,-103.2635,20.2825,727750
14,Jalisco,98,San Pedro Tlaquepaque,-103.1826,20.3819,687127
14,Jalisco,99,Tolimán,-103.5452,19.36,11219
14,Jalisco,100,Tomatlán,-105.1442981,19.562949,36316
14,Jalisco,101,Tonalá,-103.1444,20.3724,569913
14,Jalisco,102,Tonaya,-103.5815,19.4703,5961
14,Jalisco,103,Tonila,-103.3258,19.2439,7565
14,Jalisco,104,Totatiche,-103.2637,21.5543,4180
14,Jalisco,105,Tototlán,-102.4721183,20.3237009,23573
14,Jalisco,106,Tuxcacuesco,-103.5900913,19.4149991,5482
14,Jalisco,107,Tuxcueca,-103.1102,20.092,6702
14,Jalisco,108,Tuxpan,-103.222,19.3316,37518
14,Jalisco,109,Unión de San Antonio,-102.0026,21.0741,19069
14,Jalisco,110,Unión de Tula,-104.1552,19.5716,13799
14,Jalisco,111,Valle de Guadalupe,-102.3703961,21.0038153,6627
14,Jalisco,112,Valle de Juárez,-102.5625,19.5601,6151
14,Jalisco,113,San Gabriel,-103.4559249,19.4452018,16548
14,Jalisco,114,Villa Corona,-103.3941,20.2459,19063
14,Jalisco,115,Villa Guerrero,-103.3548,21.5859,5525
14,Jalisco,116,Villa Hidalgo,-102.3507,21.4028,20088
14,Jalisco,117,Cañadas de Obregón,-102.4107,21.0855,4388
14,Jalisco,118,Yahualica de González Gallo,-102.5314,21.1057,22394
14,Jalisco,119,Zacoalco de Torres,-103.3355,20.1343,30472
14,Jalisco,120,Zapopan,-103.2320356,20.4315463,1476491
14,Jalisco,121,Zapotiltic,-103.2445,19.3732,33713
14,Jalisco,122,Zapotitlán de Vadillo,-103.4845746,19.3253311,7466
14,Jalisco,123,Zapotlán del Rey,-102.5534,20.2759,19279
14,Jalisco,124,Zapotlanejo,-103.0351,20.3721,64806
14,Jalisco,125,San Ignacio Cerro Gordo,-102.321,20.4435,18341
15,México,1,Acambay de Ruíz Castañeda,-99.5038515,19.5722423,67872
15,México,2,Acolman,-98.544286,19.3807832,171507
15,México,3,Aculco,-99.4940766,20.055779,49266
15,México,4,Almoloya de Alquisiras,-99.5337681,18.5202038,15333
15,México,5,Almoloya de Juárez,-99.4530787,19.2209455,174587
15,México,6,Almoloya del Río,-99.291983,19.0933791,12694
15,México,7,Amanalco,-100.0111935,19.1508557,23675
15,México,8,Amatepec,-100.1109772,18.4100566,25244
15,México,9,Amecameca,-98.4611318,19.0743266,53441
15,México,10,Apaxco,-99.1026986,19.5831169,31898
15,México,11,Atenco,-98.5448051,19.3333621,75489
15,México,12,Atizapán,-99.2916591,19.1036328,12984
15,México,13,Atizapán de Zaragoza,-99.1406147,19.3235414,523674
15,México,14,Atlacomulco,-99.5227314,19.4800103,109384
15,México,15,Atlautla,-98.4657599,19.0151099,31900
15,México,16,Axapusco,-98.4529989,19.4328049,29128
15,México,17,Ayapango,-98.480902,19.0737997,10053
15,México,18,Calimaya,-99.3707195,19.094761,68489
15,México,19,Capulhuac,-99.275187,19.1135244,36921
15,México,20,Coacalco de Berriozábal,-99.0615758,19.3745476,293444
15,México,21,Coatepec Harinas,-99.4606667,18.5532558,38643
15,México,22,Cocotitlán,-98.5143027,19.135108,15107
15,México,23,Coyotepec,-99.1228729,19.4631827,40885
15,México,24,Cuautitlán,-99.1043069,19.3954221,178847
15,México,25,Chalco,-98.5344357,19.1540074,400057
15,México,26,Chapa de Mota,-99.3133582,19.4848475,31737
15,México,27,Chapultepec,-99.3342742,19.1204185,12772
15,México,28,Chiautla,-98.5252856,19.3255147,30045
15,México,29,Chicoloapan,-98.5407244,19.2500355,200750
15,México,30,Chiconcuac,-98.5343105,19.33098,27692
15,México,31,Chimalhuacán,-98.5643077,19.2500867,705193
15,México,32,Donato Guerra,-100.0838981,19.183072,37436
15,México,33,Ecatepec de Morelos,-99.0256971,19.355665,1645352
15,México,34,Ecatzingo,-98.4509353,18.5731374,10827
15,México,35,Huehuetoca,-99.1214897,19.5001038,163244
15,México,36,Hueypoxtla,-99.0442132,19.5425342,46757
15,México,37,Huixquilucan,-99.210609,19.2136648,284965
15,México,38,Isidro Fabela,-99.2502568,19.3320129,11929
15,México,39,Ixtapaluca,-98.530329,19.1847176,542211
15,México,40,Ixtapan de la Sal,-99.4032962,18.504058,36911
15,México,41,Ixtapan del Oro,-100.1551176,19.1544136,6475
15,México,42,Ixtlahuaca,-99.4609362,19.341133,160139
15,México,43,Xalatlaco,-99.244945,19.1103792,30687
15,México,44,Jaltenco,-99.0538513,19.4507996,28217
15,México,45,Jilotepec,-99.3158183,19.5710204,87671
15,México,46,Jilotzingo,-99.2349686,19.3220105,19877
15,México,47,Jiquipilco,-99.3630959,19.3327356,76826
15,México,48,Jocotitlán,-99.4708871,19.4242544,69264
15,México,49,Joquicingo,-99.3154544,19.0257222,15428
15,México,50,Juchitepec,-98.5251296,19.0606883,27116
15,México,51,Lerma,-99.3042541,19.1707344,170327
15,México,52,Malinalco,-99.2951235,18.570843,28155
15,México,53,Melchor Ocampo,-99.083645,19.423749,61220
15,México,54,Metepec,-99.361617,19.1508712,242307
15,México,55,Mexicaltzingo,-99.3512674,19.1239994,13807
15,México,56,Morelos,-99.4003973,19.4713122,33164
15,México,57,Naucalpan de Juárez,-99.1359585,19.284369,834434
15,México,58,Nezahualcóyotl,-99.010552,19.2431548,1077208
15,México,59,Nextlalpan,-99.0449215,19.4423519,57082
15,México,60,Nicolás Romero,-99.1857233,19.3732574,430601
15,México,61,Nopaltepec,-98.4234359,19.4643674,10351
15,México,62,Ocoyoacac,-99.2720503,19.1609411,72103
15,México,63,Ocuilan,-99.2500999,18.5844731,36223
15,México,64,El Oro,-100.0750393,19.4807715,36937
15,México,65,Otumba,-98.4527699,19.4159473,36331
15,México,66,Otzoloapan,-100.1751762,19.070267,4891
15,México,67,Otzolotepec,-99.3330922,19.2458343,88783
15,México,68,Ozumba,-98.4743402,19.0221037,30785
15,México,69,Papalotla,-98.5129553,19.3348159,4862
15,México,70,La Paz,-98.5835766,19.2130193,304088
15,México,71,Polotitlán,-99.4853082,20.1325714,14985
15,México,72,Rayón,-99.3454261,19.0852838,15972
15,México,73,San Antonio la Isla,-99.3409609,19.0950758,31962
15,México,74,San Felipe del Progreso,-99.571186,19.4250127,144924
15,México,75,San Martín de las Pirámides,-98.5004288,19.4217436,29182
15,México,76,San Mateo Atenco,-99.3147,19.1551,97418
15,México,77,San Simón de Guerrero,-100.0026201,19.012312,6692
15,México,78,Santo Tomás,-100.1535212,19.10587,9729
15,México,79,Soyaniquilpan de Juárez,-99.3140426,20.0050008,14323
15,México,80,Sultepec,-99.5759147,18.5130765,24145
15,México,81,Tecámac,-98.5801713,19.4236746,547503
15,México,82,Tejupilco,-100.091225,18.5420507,79282
15,México,83,Temamatla,-98.5211648,19.1209866,14130
15,México,84,Temascalapa,-98.5402996,19.4940288,43593
15,México,85,Temascalcingo,-100.001469,19.5457281,66414
15,México,86,Temascaltepec,-100.0228894,19.0235069,35014
15,México,87,Temoaya,-99.3541662,19.281205,105766
15,México,88,Tenancingo,-99.353783,18.5742589,104677
15,México,89,Tenango del Aire,-98.5140664,19.0925212,11359
15,México,90,Tenango del Valle,-99.352967,19.0613539,90518
15,México,91,Teoloyucan,-99.1059034,19.4443676,65459
15,México,92,Teotihuacán,-98.520706,19.4107726,58507
15,México,93,Tepetlaoxtoc,-98.4910987,19.3424115,32564
15,México,94,Tepetlixpa,-98.4910949,19.0146254,20500
15,México,95,Tepotzotlán,-99.1324652,19.4249601,103696
15,México,96,Tequixquiac,-99.0856087,19.5436996,39489
15,México,97,Texcaltitlán,-99.5621396,18.5549402,18482
15,México,98,Texcalyacac,-99.3011049,19.0756019,5736
15,México,99,Texcoco,-98.5253344,19.3048383,277562
15,México,100,Tezoyuca,-98.5430613,19.3525125,47044
15,México,101,Tianguistenco,-99.280278,19.1052371,84259
15,México,102,Timilpan,-99.4401604,19.5234209,16414
15,México,103,Tlalmanalco,-98.4809193,19.1221252,49196
15,México,104,Tlalnepantla de Baz,-99.1142714,19.3218684,672202
15,México,105,Tlatlaya,-100.1228192,18.370423,31762
15,México,106,Toluca,-99.392634,19.1736557,910608
15,México,107,Tonatico,-99.4015366,18.480727,12912
15,México,108,Tultepec,-99.0742979,19.4107973,157645
15,México,109,Tultitlán,-99.1009102,19.3851048,516341
15,México,110,Valle de Bravo,-100.0753785,19.1139821,61590
15,México,111,Villa de Allende,-100.0857682,19.22243,53275
15,México,112,Villa del Carbón,-99.2747087,19.4339318,51498
15,México,113,Villa Guerrero,-99.3831199,18.5742151,69086
15,México,114,Villa Victoria,-99.5942181,19.2630752,108196
15,México,115,Xonacatlán,-99.3149425,19.2415909,54633
15,México,116,Zacazonapan,-100.1522017,19.0428046,5109
15,México,117,Zacualpan,-99.4632238,18.4307213,13522
15,México,118,Zinacantepec,-99.4406135,19.1705663,203872
15,México,119,Zumpahuacán,-99.3508144,18.502734,18833
15,México,120,Zumpango,-99.0602282,19.4749643,280455
15,México,121,Cuautitlán Izcalli,-99.123343,19.3925184,555163
15,México,122,Valle de Chalco Solidaridad,-98.5636415,19.1643554,391731
15,México,123,Luvianos,-100.1758007,18.5513736,28822
15,México,124,San José del Rincón,-100.0907001,19.3939755,100082
15,México,125,Tonanitla,-99.0315702,19.4117382,14883
16,Michoacán de Ocampo,1,Acuitzio,-101.1958265,19.2946507,11301
16,Michoacán de Ocampo,2,Aguililla,-102.4718167,18.4403233,14754
16,Michoacán de Ocampo,3,Álvaro Obregón,-101.0218546,19.4934701,23000
16,Michoacán de Ocampo,4,Angamacutiro,-101.4229919,20.0858756,14943
16,Michoacán de Ocampo,5,Angangueo,-100.1707841,19.3711399,10892
16,Michoacán de Ocampo,6,Apatzingán,-102.2118952,19.0514018,126191
16,Michoacán de Ocampo,7,Aporo,-100.244006,19.401501,3529
16,Michoacán de Ocampo,8,Aquila,-103.3017115,18.3556899,24676
16,Michoacán de Ocampo,9,Ario,-101.4233818,19.1228106,36268
16,Michoacán de Ocampo,10,Arteaga,-102.1724225,18.2120498,20332
16,Michoacán de Ocampo,11,Briseñas,-102.3339807,20.1616443,11681
16,Michoacán de Ocampo,12,Buenavista,-102.3516407,19.1242247,45538
16,Michoacán de Ocampo,13,Carácuaro,-101.0737167,19.010231,9176
16,Michoacán de Ocampo,14,Coahuayana,-103.3946553,18.4208908,17022
16,Michoacán de Ocampo,15,Coalcomán de Vázquez Pallares,-103.0934397,18.4637556,19633
16,Michoacán de Ocampo,16,Coeneo,-101.3501503,19.4915541,20965
16,Michoacán de Ocampo,17,Contepec,-100.0952046,19.5718969,35070
16,Michoacán de Ocampo,18,Copándaro,-101.1255098,19.5337766,9484
16,Michoacán de Ocampo,19,Cotija,-102.4220959,19.4837027,20198
16,Michoacán de Ocampo,20,Cuitzeo,-101.0822503,19.5805569,29910
16,Michoacán de Ocampo,21,Charapan,-102.1509856,19.3900609,13539
16,Michoacán de Ocampo,22,Charo,-101.0246726,19.4448013,25138
16,Michoacán de Ocampo,23,Chavinda,-102.2730905,20.0024979,10417
16,Michoacán de Ocampo,24,Cherán,-101.5717338,19.4115546,20586
16,Michoacán de Ocampo,25,Chilchota,-102.0709974,19.5057145,40560
16,Michoacán de Ocampo,26,Chinicuila,-103.2204081,18.4529405,4773
16,Michoacán de Ocampo,27,Chucándiro,-101.2000209,19.5359874,4944
16,Michoacán de Ocampo,28,Churintzio,-102.0357314,20.0903455,5233
16,Michoacán de Ocampo,29,Churumuco,-101.3847589,18.3952408,12342
16,Michoacán de Ocampo,30,Ecuandureo,-102.1140439,20.0945416,11850
16,Michoacán de Ocampo,31,Epitacio Huerta,-100.1737399,20.0804882,16112
16,Michoacán de Ocampo,32,Erongarícuaro,-101.431231,19.351771,15715
16,Michoacán de Ocampo,33,Gabriel Zamora,-102.0314274,19.0935294,21466
16,Michoacán de Ocampo,34,Hidalgo,-100.3318581,19.4121663,125712
16,Michoacán de Ocampo,35,La Huacana,-101.4831922,18.5746393,30627
16,Michoacán de Ocampo,36,Huandacareo,-101.1633072,19.5919336,11644
16,Michoacán de Ocampo,37,Huaniqueo,-101.3018545,19.5356383,7945
16,Michoacán de Ocampo,38,Huetamo,-100.5359009,18.3735133,41973
16,Michoacán de Ocampo,39,Huiramba,-101.2616774,19.3247332,9015
